dlwrf_s1_1,dlwrf_s2_1,dlwrf_s3_1,dlwrf_s4_1,dlwrf_s5_1,dswrf_s1_1,dswrf_s2_1,dswrf_s3_1,dswrf_s4_1,dswrf_s5_1,pres_ms1_1,pres_ms2_1,pres_ms3_1,pres_ms4_1,pres_ms5_1,pwat_ea1_1,pwat_ea2_1,pwat_ea3_1,pwat_ea4_1,pwat_ea5_1,spfh_2m1_1,spfh_2m2_1,spfh_2m3_1,spfh_2m4_1,spfh_2m5_1,tmin_2m1_1,tmin_2m2_1,tmin_2m3_1,tmin_2m4_1,tmin_2m5_1,tmp_sfc1_1,tmp_sfc2_1,tmp_sfc3_1,tmp_sfc4_1,tmp_sfc5_1,ulwrf_s1_1,ulwrf_s2_1,ulwrf_s3_1,ulwrf_s4_1,ulwrf_s5_1,ulwrf_t1_1,ulwrf_t2_1,ulwrf_t3_1,ulwrf_t4_1,ulwrf_t5_1,uswrf_s1_1,uswrf_s2_1,uswrf_s3_1,uswrf_s4_1,uswrf_s5_1,dlwrf_s1_2,dlwrf_s2_2,dlwrf_s3_2,dlwrf_s4_2,dlwrf_s5_2,dswrf_s1_2,dswrf_s2_2,dswrf_s3_2,dswrf_s4_2,dswrf_s5_2,pres_ms1_2,pres_ms2_2,pres_ms3_2,pres_ms4_2,pres_ms5_2,pwat_ea1_2,pwat_ea2_2,pwat_ea3_2,pwat_ea4_2,pwat_ea5_2,spfh_2m1_2,spfh_2m2_2,spfh_2m3_2,spfh_2m4_2,spfh_2m5_2,tmin_2m1_2,tmin_2m2_2,tmin_2m3_2,tmin_2m4_2,tmin_2m5_2,tmp_sfc1_2,tmp_sfc2_2,tmp_sfc3_2,tmp_sfc4_2,tmp_sfc5_2,ulwrf_s1_2,ulwrf_s2_2,ulwrf_s3_2,ulwrf_s4_2,ulwrf_s5_2,ulwrf_t1_2,ulwrf_t2_2,ulwrf_t3_2,ulwrf_t4_2,ulwrf_t5_2,uswrf_s1_2,uswrf_s2_2,uswrf_s3_2,uswrf_s4_2,uswrf_s5_2,dlwrf_s1_3,dlwrf_s2_3,dlwrf_s3_3,dlwrf_s4_3,dlwrf_s5_3,dswrf_s1_3,dswrf_s2_3,dswrf_s3_3,dswrf_s4_3,dswrf_s5_3,pres_ms1_3,pres_ms2_3,pres_ms3_3,pres_ms4_3,pres_ms5_3,pwat_ea1_3,pwat_ea2_3,pwat_ea3_3,pwat_ea4_3,pwat_ea5_3,spfh_2m1_3,spfh_2m2_3,spfh_2m3_3,spfh_2m4_3,spfh_2m5_3,tmin_2m1_3,tmin_2m2_3,tmin_2m3_3,tmin_2m4_3,tmin_2m5_3,tmp_sfc1_3,tmp_sfc2_3,tmp_sfc3_3,tmp_sfc4_3,tmp_sfc5_3,ulwrf_s1_3,ulwrf_s2_3,ulwrf_s3_3,ulwrf_s4_3,ulwrf_s5_3,ulwrf_t1_3,ulwrf_t2_3,ulwrf_t3_3,ulwrf_t4_3,ulwrf_t5_3,uswrf_s1_3,uswrf_s2_3,uswrf_s3_3,uswrf_s4_3,uswrf_s5_3,dlwrf_s1_4,dlwrf_s2_4,dlwrf_s3_4,dlwrf_s4_4,dlwrf_s5_4,dswrf_s1_4,dswrf_s2_4,dswrf_s3_4,dswrf_s4_4,dswrf_s5_4,pres_ms1_4,pres_ms2_4,pres_ms3_4,pres_ms4_4,pres_ms5_4,pwat_ea1_4,pwat_ea2_4,pwat_ea3_4,pwat_ea4_4,pwat_ea5_4,spfh_2m1_4,spfh_2m2_4,spfh_2m3_4,spfh_2m4_4,spfh_2m5_4,tmin_2m1_4,tmin_2m2_4,tmin_2m3_4,tmin_2m4_4,tmin_2m5_4,tmp_sfc1_4,tmp_sfc2_4,tmp_sfc3_4,tmp_sfc4_4,tmp_sfc5_4,ulwrf_s1_4,ulwrf_s2_4,ulwrf_s3_4,ulwrf_s4_4,ulwrf_s5_4,ulwrf_t1_4,ulwrf_t2_4,ulwrf_t3_4,ulwrf_t4_4,ulwrf_t5_4,uswrf_s1_4,uswrf_s2_4,uswrf_s3_4,uswrf_s4_4,uswrf_s5_4,salida
0.517475,0.554056,0.594963,0.662975,0.660655,0,0.196133,0.420035,0.582781,0.540007,0.553773,0.544372,0.53242,0.516017,0.497266,0.392112,0.433568,0.469204,0.486036,0.445181,0.325533,0.382867,0.465983,0.476106,0.458773,0.564829,0.571284,0.571124,0.59351,0.603535,0.564471,0.526763,0.50623,0.50458,0.610537,0.493841,0.485936,0.465262,0.467061,0.481181,0.517585,0.406709,0.366226,0.351031,0.471153,0,0.149075,0.329649,0.374529,0.415421,0.509349,0.592597,0.636834,0.64947,0.622178,0,0.171582,0.334969,0.459252,0.502115,0.574663,0.573374,0.54337,0.506063,0.491471,0.389158,0.425818,0.469975,0.466175,0.448558,0.275974,0.306784,0.431621,0.475274,0.453943,0.555683,0.565146,0.565546,0.552912,0.576134,0.551274,0.507332,0.437835,0.512061,0.603038,0.476105,0.484223,0.432225,0.403547,0.443219,0.564813,0.510516,0.374866,0.23934,0.435417,0,0.148374,0.280552,0.259403,0.398799,0.539578,0.751603,0.729441,0.644325,0.627441,0,0.046875,0.201329,0.460452,0.466358,0.583054,0.597136,0.578004,0.512894,0.482991,0.394042,0.414342,0.451112,0.441257,0.455338,0.203227,0.27166,0.38448,0.481368,0.488776,0.563679,0.589068,0.589509,0.524864,0.536819,0.598614,0.483827,0.449459,0.517552,0.612618,0.49748,0.514382,0.419795,0.424925,0.457407,0.556452,0.480374,0.353216,0.27059,0.459829,0,0.034059,0.155141,0.256326,0.35917,0.524037,0.712329,0.726753,0.665031,0.659893,0,0.078283,0.194134,0.429098,0.406516,0.581292,0.584508,0.582222,0.516926,0.477011,0.365894,0.391557,0.414201,0.43401,0.453956,0.142197,0.241623,0.359819,0.454107,0.466527,0.578687,0.586318,0.586846,0.5187,0.53858,0.58502,0.504068,0.474073,0.550752,0.597271,0.502005,0.504214,0.429516,0.45433,0.485407,0.475895,0.357375,0.315838,0.390479,0.505903,0,0.055037,0.129223,0.206361,0.239594,0.449318
0.635357,0.819477,0.765802,0.643601,0.621723,0,0.107735,0.405294,0.756859,0.716661,0.499513,0.485546,0.497819,0.508092,0.519787,0.437116,0.382092,0.365496,0.307586,0.269198,0.590988,0.579736,0.592207,0.483047,0.425515,0.671966,0.696482,0.696521,0.64755,0.656371,0.708632,0.603534,0.598747,0.66094,0.67086,0.615537,0.618258,0.576198,0.622011,0.623099,0.673755,0.754407,0.756059,0.793371,0.798956,0,0.08161,0.331599,0.50873,0.580374,0.59025,0.681005,0.638264,0.513658,0.499744,0,0.217158,0.529755,0.767018,0.726856,0.504511,0.502452,0.506026,0.520451,0.541837,0.379487,0.279687,0.209695,0.168766,0.160195,0.555537,0.571347,0.39485,0.29492,0.277657,0.657254,0.674567,0.674646,0.650463,0.663177,0.655263,0.611854,0.58461,0.623436,0.627124,0.5753,0.593726,0.562089,0.549106,0.553654,0.622791,0.791133,0.792314,0.809539,0.809229,0,0.214431,0.500657,0.473731,0.608595,0.565608,0.485903,0.476594,0.45312,0.443116,0,0.257813,0.55475,0.771186,0.727041,0.492811,0.531858,0.559972,0.548722,0.559623,0.253624,0.14602,0.134456,0.135055,0.122245,0.534433,0.40635,0.280408,0.232924,0.217634,0.644239,0.635723,0.635947,0.642438,0.6278,0.634773,0.588129,0.592222,0.637851,0.615567,0.567468,0.547442,0.521028,0.558487,0.563098,0.651423,0.771587,0.759564,0.805579,0.81919,0,0.276254,0.530968,0.473047,0.602711,0.57574,0.436805,0.454698,0.441894,0.423659,0,0.25,0.534316,0.755064,0.704769,0.485498,0.547385,0.594297,0.581191,0.577885,0.143516,0.142371,0.147175,0.123891,0.095434,0.459251,0.267658,0.224562,0.150729,0.127963,0.646952,0.625211,0.625071,0.629625,0.622041,0.628443,0.565884,0.63641,0.679106,0.596506,0.572775,0.518575,0.512335,0.602388,0.603776,0.662433,0.765521,0.755407,0.771879,0.798418,0,0.264925,0.444504,0.403706,0.468695,0.600119
0.429332,0.465693,0.512408,0.607391,0.602759,0,0.276243,0.557458,0.781457,0.737097,0.571852,0.553476,0.538923,0.494121,0.472505,0.173027,0.19961,0.244264,0.247989,0.27113,0.260553,0.344057,0.466549,0.417449,0.392945,0.618228,0.611924,0.611765,0.66431,0.672777,0.60218,0.608829,0.625364,0.652017,0.695279,0.561393,0.533195,0.555588,0.617702,0.626445,0.736648,0.643391,0.689649,0.793179,0.812862,0,0.28074,0.491547,0.527217,0.6,0.365666,0.392896,0.441983,0.541958,0.558834,0,0.273458,0.562117,0.763183,0.720865,0.598567,0.58701,0.558336,0.501834,0.478972,0.10189,0.134038,0.207764,0.250079,0.277843,0.144519,0.21692,0.352528,0.430855,0.408458,0.556498,0.55416,0.554371,0.612292,0.634693,0.518722,0.552956,0.56664,0.6342,0.662739,0.488879,0.473929,0.487019,0.544273,0.564291,0.747076,0.664308,0.703877,0.776219,0.792711,0,0.285569,0.542707,0.467761,0.597505,0.380929,0.36623,0.392501,0.474342,0.498681,0,0.286458,0.564567,0.768362,0.72044,0.607115,0.609438,0.597642,0.517507,0.484348,0.101721,0.109319,0.154124,0.207045,0.273119,0.135944,0.154484,0.237646,0.359302,0.425666,0.555391,0.5478,0.548199,0.607297,0.619152,0.516967,0.549342,0.582063,0.641286,0.656788,0.481094,0.465298,0.471571,0.553582,0.570401,0.724989,0.680392,0.695823,0.787998,0.796749,0,0.296121,0.541191,0.468922,0.590851,0.392788,0.393186,0.415174,0.462148,0.479203,0,0.25,0.544291,0.756906,0.69794,0.608198,0.604023,0.600574,0.522211,0.484739,0.11371,0.122028,0.132253,0.169186,0.231319,0.157239,0.159854,0.177994,0.237426,0.316869,0.594268,0.584776,0.584794,0.635244,0.65332,0.56296,0.550973,0.637713,0.687253,0.648947,0.49181,0.481576,0.493232,0.606751,0.618201,0.720499,0.679645,0.702161,0.731846,0.731108,0,0.277052,0.455764,0.403456,0.458202,0.628144
0.584722,0.627363,0.6684,0.719283,0.728122,0,0.229282,0.470439,0.706717,0.653389,0.418267,0.407362,0.395484,0.345527,0.309664,0.313247,0.343506,0.430353,0.479259,0.431854,0.538587,0.593011,0.648316,0.609446,0.533416,0.71926,0.714809,0.714633,0.679953,0.688191,0.720403,0.642703,0.592564,0.628818,0.723255,0.68752,0.629962,0.590451,0.582209,0.604424,0.756443,0.516559,0.466878,0.440431,0.465928,0,0.181719,0.378414,0.460116,0.500467,0.602614,0.659268,0.689916,0.69496,0.707539,0,0.206434,0.450153,0.624161,0.581297,0.426159,0.429357,0.395814,0.342041,0.305954,0.341001,0.345966,0.363405,0.398775,0.4285,0.484529,0.535551,0.576067,0.560902,0.528202,0.723347,0.722759,0.722669,0.675369,0.696756,0.704816,0.635347,0.571397,0.62936,0.701067,0.667845,0.631263,0.576093,0.540291,0.565982,0.749078,0.446129,0.376377,0.294586,0.332977,0,0.164634,0.386334,0.363582,0.44085,0.61879,0.677696,0.677248,0.675022,0.679814,0,0.179687,0.442833,0.613936,0.546844,0.419525,0.444097,0.426815,0.339911,0.305588,0.372614,0.341325,0.271334,0.271982,0.363951,0.48625,0.54668,0.479019,0.408072,0.470121,0.73159,0.729781,0.729705,0.689789,0.699604,0.721794,0.643801,0.621592,0.666527,0.699911,0.668732,0.642076,0.584004,0.589682,0.6017,0.713978,0.303008,0.284757,0.273931,0.263077,0,0.140965,0.374624,0.353685,0.401948,0.608436,0.696485,0.703649,0.710312,0.707948,0,0.166667,0.413577,0.52302,0.44738,0.401039,0.425641,0.424553,0.337072,0.295466,0.34701,0.272998,0.202717,0.255617,0.321751,0.48189,0.514552,0.363434,0.241033,0.292704,0.747,0.752722,0.752635,0.706372,0.718177,0.744683,0.647669,0.680334,0.699765,0.696436,0.659899,0.648653,0.604425,0.634451,0.642825,0.701052,0.268684,0.300609,0.20603,0.194872,0,0.125933,0.298123,0.254946,0.247989,0.474249
0.620802,0.628021,0.663661,0.635298,0.62074,0,0.207182,0.367729,0.577105,0.543471,0.243178,0.205606,0.183875,0.152311,0.124932,0.343159,0.305232,0.315271,0.271012,0.246221,0.598255,0.390196,0.243765,0.205713,0.203557,0.730129,0.72878,0.728402,0.701048,0.696106,0.739566,0.659434,0.559274,0.569687,0.672766,0.709166,0.645045,0.5901,0.531254,0.548877,0.670786,0.442754,0.367441,0.281,0.294425,0,0.168662,0.288036,0.370079,0.408411,0.594893,0.637228,0.645115,0.546725,0.540271,0,0.211796,0.445092,0.707574,0.665883,0.242201,0.232727,0.188861,0.136997,0.111378,0.339294,0.293252,0.246715,0.20879,0.154804,0.471987,0.308255,0.225852,0.183242,0.145075,0.753879,0.753526,0.753807,0.696877,0.706845,0.740016,0.659544,0.577518,0.631292,0.665,0.705626,0.661276,0.596902,0.553788,0.563942,0.619858,0.428194,0.405395,0.491955,0.478346,0,0.182927,0.39159,0.427761,0.53281,0.593152,0.561102,0.549432,0.479576,0.477804,0,0.242187,0.522127,0.758945,0.706775,0.240017,0.263679,0.241985,0.144113,0.101334,0.302112,0.240469,0.154533,0.142806,0.167576,0.275306,0.241407,0.174814,0.150186,0.15756,0.748672,0.73936,0.739609,0.688586,0.673198,0.731773,0.654767,0.624794,0.658389,0.659467,0.706817,0.644824,0.592621,0.587776,0.592652,0.55881,0.535559,0.521633,0.584495,0.584614,0,0.235572,0.476248,0.458196,0.570945,0.640122,0.503629,0.50138,0.468286,0.452079,0,0.260101,0.545779,0.743094,0.68876,0.22907,0.266096,0.2583,0.160047,0.11418,0.241201,0.158425,0.102627,0.104223,0.155749,0.166874,0.182669,0.13762,0.104789,0.117903,0.74948,0.727071,0.726938,0.683734,0.656946,0.734487,0.640233,0.685356,0.681026,0.639684,0.709003,0.619011,0.597464,0.629806,0.622978,0.514856,0.671479,0.674754,0.531134,0.558977,0,0.263993,0.447185,0.392437,0.447359,0.319069
0.397719,0.307317,0.316075,0.345299,0.356598,0,0.331492,0.605326,0.82403,0.767579,0.063366,0.138084,0.170538,0.164836,0.154985,0.096827,0.106609,0.110783,0.117436,0.09724,0.144171,0.155343,0.19175,0.146918,0.092541,0.598268,0.582036,0.581913,0.50065,0.512863,0.587933,0.491833,0.464573,0.500765,0.563027,0.555339,0.482752,0.434904,0.44726,0.457508,0.741253,0.706796,0.705244,0.719256,0.652736,0,0.349293,0.547464,0.562821,0.623832,0.501292,0.375676,0.365588,0.344236,0.35596,0,0.289544,0.585123,0.802493,0.755287,0.067562,0.187693,0.177826,0.15569,0.140796,0.111095,0.14465,0.12813,0.140314,0.123653,0.153909,0.213606,0.182556,0.167494,0.110587,0.608551,0.561782,0.561234,0.47812,0.502377,0.602184,0.468349,0.441955,0.52102,0.557574,0.561538,0.487525,0.419008,0.42253,0.440853,0.517054,0.607075,0.639857,0.709846,0.689318,0,0.297764,0.565046,0.493731,0.629852,0.62581,0.470079,0.411909,0.336735,0.346032,0,0.216146,0.541308,0.789077,0.744181,0.115638,0.227604,0.229777,0.148599,0.124902,0.183876,0.168603,0.141278,0.13642,0.149752,0.232167,0.209228,0.188832,0.177671,0.153511,0.555103,0.515499,0.515731,0.461525,0.473567,0.578577,0.452274,0.464863,0.549053,0.556487,0.583278,0.461622,0.400622,0.447442,0.461704,0.286448,0.38148,0.473708,0.708421,0.688938,0,0.191107,0.493085,0.482948,0.611182,0.589046,0.480845,0.429209,0.339508,0.345246,0,0.194444,0.509305,0.775322,0.719772,0.18018,0.249246,0.260541,0.16375,0.126089,0.207009,0.175792,0.15148,0.131758,0.150663,0.231571,0.190946,0.19876,0.172933,0.154324,0.495442,0.486821,0.486617,0.450776,0.471767,0.527994,0.428378,0.500225,0.581817,0.530105,0.496623,0.419202,0.383053,0.479764,0.495251,0.234748,0.340745,0.458151,0.680159,0.655087,0,0.17444,0.430563,0.433509,0.490731,0.384411
0.526524,0.430362,0.408111,0.412565,0.419319,0,0.325967,0.612617,0.825922,0.778317,0.168279,0.162013,0.150513,0.169893,0.190693,0.138221,0.100666,0.151161,0.179686,0.164238,0.049087,0.06382,0.092537,0.156671,0.161808,0.640555,0.642857,0.642801,0.651579,0.644737,0.648313,0.581714,0.552043,0.545668,0.622716,0.573101,0.541141,0.524798,0.513194,0.519556,0.359029,0.542109,0.633815,0.745687,0.750709,0,0.329706,0.548114,0.560082,0.636449,0.585385,0.55398,0.498859,0.409223,0.413468,0,0.268097,0.585736,0.80441,0.76351,0.178877,0.193602,0.149005,0.139259,0.166667,0.223873,0.170341,0.16079,0.17174,0.137276,0.053338,0.100964,0.089085,0.14251,0.145575,0.646776,0.657067,0.656805,0.651518,0.65225,0.64647,0.584866,0.539682,0.565876,0.615037,0.559526,0.560342,0.526251,0.492687,0.502365,0.258649,0.476705,0.588346,0.739524,0.751416,0,0.257114,0.554534,0.493731,0.638632,0.521202,0.442376,0.44146,0.4055,0.400671,0,0.283854,0.573176,0.795669,0.755414,0.176971,0.228553,0.209032,0.125758,0.127598,0.169567,0.182325,0.171046,0.146482,0.10912,0.056412,0.09846,0.109289,0.123281,0.131021,0.616115,0.600722,0.601252,0.633928,0.639724,0.610398,0.569587,0.579993,0.613057,0.628322,0.542305,0.514274,0.500354,0.537869,0.545007,0.335359,0.563555,0.589732,0.74039,0.762387,0,0.289499,0.535177,0.482123,0.620923,0.414295,0.430202,0.478892,0.426056,0.405782,0,0.25,0.495906,0.757827,0.721899,0.187989,0.236593,0.239037,0.151408,0.114358,0.136135,0.127663,0.14628,0.129499,0.095621,0.075497,0.082778,0.097581,0.106108,0.099772,0.550231,0.572336,0.572433,0.617868,0.63435,0.561242,0.547794,0.61525,0.655234,0.614005,0.465153,0.47494,0.4838,0.578687,0.58594,0.472318,0.541299,0.505731,0.646301,0.711476,0,0.235075,0.383378,0.400701,0.475691,0.584707
0.449395,0.365464,0.368172,0.356728,0.356358,0,0.337017,0.626882,0.848628,0.803949,0.25633,0.28893,0.292501,0.284928,0.286673,0.130521,0.083756,0.064937,0.047886,0.068897,0.126086,0.156042,0.106593,0.076861,0.101229,0.657921,0.640033,0.639996,0.626711,0.634528,0.635206,0.584348,0.551673,0.562039,0.61706,0.580293,0.538884,0.521637,0.524145,0.531313,0.729263,0.723927,0.740367,0.777583,0.791425,0,0.36235,0.564369,0.581308,0.66729,0.486146,0.386756,0.393559,0.369811,0.365763,0,0.321716,0.617178,0.824545,0.785832,0.26791,0.309656,0.29046,0.26879,0.281392,0.135919,0.082341,0.071596,0.062197,0.064681,0.118641,0.166343,0.128354,0.085699,0.080759,0.658074,0.637661,0.637639,0.616869,0.637861,0.624945,0.575621,0.544074,0.572401,0.604967,0.586379,0.541282,0.512651,0.5015,0.508028,0.692503,0.728313,0.740947,0.787227,0.790804,0,0.35061,0.603154,0.511642,0.663586,0.497446,0.428789,0.408111,0.369804,0.363107,0,0.315104,0.606555,0.814501,0.773712,0.262114,0.328729,0.329119,0.258858,0.263178,0.139648,0.087249,0.075048,0.074833,0.077531,0.117533,0.151675,0.13434,0.094415,0.088081,0.664091,0.631554,0.631676,0.6105,0.61812,0.662448,0.586626,0.5854,0.60243,0.614956,0.593466,0.549572,0.522003,0.536673,0.53712,0.666147,0.679563,0.706285,0.798721,0.794275,0,0.333964,0.580878,0.497525,0.639983,0.424618,0.408298,0.400117,0.374528,0.369849,0,0.30303,0.5894,0.799263,0.746977,0.28055,0.338847,0.34427,0.266973,0.247477,0.111596,0.076893,0.078341,0.091928,0.093664,0.089651,0.098423,0.113964,0.090171,0.07595,0.61046,0.581646,0.581334,0.601705,0.618697,0.591699,0.579453,0.643714,0.642447,0.610437,0.566423,0.501507,0.522148,0.582061,0.579418,0.727102,0.678355,0.727632,0.777928,0.770196,0,0.313433,0.491689,0.425495,0.493879,0.605358
0.431174,0.372214,0.38289,0.390938,0.385962,0,0.361878,0.637185,0.854305,0.808798,0.294134,0.297453,0.269664,0.270853,0.291714,0.101125,0.065637,0.059087,0.060524,0.081653,0.072173,0.116576,0.114104,0.096878,0.106791,0.674336,0.659122,0.659127,0.671801,0.650243,0.651797,0.616881,0.578672,0.57524,0.629225,0.629396,0.560867,0.551517,0.547605,0.547622,0.796071,0.750355,0.776897,0.825159,0.820694,0,0.381937,0.576723,0.585416,0.669159,0.427706,0.366252,0.378395,0.372157,0.380167,0,0.351206,0.631748,0.832215,0.789944,0.302905,0.326168,0.270032,0.255586,0.274397,0.080686,0.046446,0.061267,0.086254,0.115894,0.075646,0.11475,0.097666,0.106135,0.119723,0.648976,0.63951,0.639531,0.645411,0.639481,0.616124,0.588008,0.532913,0.554445,0.607465,0.585657,0.54034,0.513781,0.483425,0.492344,0.789139,0.755656,0.773032,0.799944,0.796982,0,0.375,0.622865,0.515522,0.665896,0.438114,0.350317,0.361039,0.374256,0.382477,0,0.34375,0.62045,0.816384,0.764447,0.295544,0.337026,0.303043,0.234885,0.256748,0.069984,0.050216,0.078821,0.125615,0.115483,0.083462,0.102602,0.104963,0.133482,0.103569,0.628019,0.617455,0.617404,0.625531,0.59168,0.597854,0.583622,0.552493,0.570182,0.595359,0.565916,0.523208,0.498424,0.497674,0.502938,0.751639,0.727411,0.730423,0.758678,0.735902,0,0.359508,0.595911,0.4956,0.624735,0.427857,0.351878,0.377794,0.409893,0.41361,0,0.308081,0.596397,0.771639,0.691558,0.292691,0.31718,0.298429,0.233196,0.252428,0.054174,0.065391,0.106183,0.152569,0.061244,0.07036,0.084756,0.12201,0.133954,0.04152,0.623401,0.613736,0.614116,0.604695,0.547586,0.59531,0.582511,0.594755,0.583652,0.548881,0.534116,0.50816,0.503125,0.526001,0.518165,0.733191,0.734107,0.740419,0.682856,0.642711,0,0.344216,0.498123,0.405209,0.440714,0.45686
0.266841,0.211194,0.226568,0.279766,0.283061,0,0.375691,0.651609,0.844844,0.795982,0.463459,0.475747,0.46927,0.470112,0.490021,0.03723,0.027805,0.039223,0.050261,0.048343,0.035523,0.06019,0.065281,0.063873,0.064247,0.505865,0.495416,0.495491,0.483333,0.495636,0.508307,0.47936,0.475232,0.485353,0.518698,0.507661,0.425845,0.416551,0.44315,0.442629,0.721467,0.681224,0.68715,0.623368,0.62812,0,0.406964,0.594278,0.577884,0.653738,0.223063,0.224597,0.247933,0.275888,0.273261,0,0.351206,0.641104,0.832215,0.79476,0.466222,0.499226,0.483749,0.480477,0.504464,0.026713,0.036312,0.06312,0.071981,0.059727,0.046028,0.068888,0.094645,0.085918,0.072082,0.489042,0.483466,0.483546,0.454167,0.479014,0.482157,0.459242,0.448175,0.488679,0.496525,0.45079,0.413752,0.391914,0.411011,0.41317,0.718566,0.68459,0.684837,0.687233,0.701879,0,0.392276,0.63272,0.515522,0.670055,0.227246,0.253056,0.264015,0.267244,0.262771,0,0.34375,0.624377,0.826742,0.785292,0.463121,0.524654,0.529617,0.497464,0.515283,0.049612,0.070991,0.079289,0.079984,0.075389,0.057737,0.101703,0.118968,0.100045,0.084722,0.484293,0.473401,0.473378,0.430333,0.442687,0.484341,0.451516,0.464635,0.50672,0.490185,0.444426,0.408414,0.378806,0.429102,0.425301,0.692108,0.661014,0.650568,0.716975,0.722632,0,0.364238,0.597114,0.501925,0.647607,0.261852,0.261989,0.266686,0.258568,0.254499,0,0.310606,0.601459,0.809392,0.759964,0.481883,0.546484,0.56035,0.524601,0.534412,0.083141,0.083536,0.080583,0.080282,0.0827,0.106258,0.11266,0.113363,0.097064,0.076638,0.458884,0.438349,0.438747,0.408087,0.429389,0.460885,0.423304,0.491766,0.533883,0.471808,0.428314,0.374499,0.361061,0.452969,0.452071,0.689993,0.660865,0.662826,0.692179,0.700613,0,0.340485,0.501877,0.430253,0.502274,0.697766
0.212014,0.212886,0.237379,0.298141,0.310756,0,0.392265,0.653986,0.859035,0.807182,0.636848,0.659999,0.635635,0.608808,0.59182,0.041233,0.04051,0.054515,0.074932,0.109475,0.081912,0.093597,0.115316,0.1202,0.128175,0.405374,0.401327,0.400975,0.468544,0.481137,0.387177,0.451019,0.475878,0.489021,0.517987,0.353613,0.350847,0.377786,0.446682,0.444294,0.71344,0.678276,0.701326,0.71988,0.702718,0,0.408052,0.593628,0.583362,0.660748,0.20498,0.222123,0.249185,0.287367,0.295568,0,0.351206,0.643098,0.835091,0.796992,0.662759,0.688563,0.656702,0.619627,0.597939,0.046306,0.055051,0.073991,0.078342,0.084765,0.068619,0.088585,0.111123,0.124692,0.120554,0.371065,0.36981,0.369906,0.433853,0.458616,0.348615,0.424866,0.438993,0.481357,0.497397,0.315398,0.329486,0.347033,0.40238,0.405643,0.704781,0.673719,0.692555,0.738861,0.735224,0,0.387195,0.631406,0.515522,0.669131,0.213143,0.22868,0.246317,0.27426,0.279984,0,0.34375,0.632835,0.826742,0.788767,0.674185,0.707589,0.687843,0.632341,0.597015,0.056867,0.066312,0.078128,0.085574,0.086382,0.074051,0.089393,0.111298,0.127721,0.131565,0.348828,0.344751,0.344721,0.427351,0.439566,0.32628,0.427456,0.460794,0.499597,0.496223,0.297318,0.316009,0.336036,0.420947,0.420162,0.664026,0.642203,0.654144,0.743005,0.74546,0,0.372753,0.603127,0.50275,0.64803,0.234388,0.238065,0.259675,0.278571,0.280293,0,0.333333,0.613667,0.816759,0.766458,0.675602,0.699305,0.683669,0.630614,0.587889,0.060073,0.062981,0.070897,0.081888,0.087885,0.080861,0.08448,0.098762,0.102894,0.10539,0.336282,0.338249,0.337995,0.452985,0.473901,0.306517,0.429871,0.520136,0.551575,0.497909,0.276747,0.305362,0.344404,0.474494,0.474148,0.641941,0.641765,0.666281,0.718549,0.723331,0,0.359142,0.513137,0.433759,0.50717,0.700079
0.389523,0.419488,0.4519,0.532388,0.573587,0,0.29558,0.53495,0.707663,0.628796,0.549038,0.514734,0.468085,0.422501,0.410035,0.156795,0.185549,0.252395,0.311659,0.362314,0.09252,0.111604,0.192987,0.300803,0.387216,0.52098,0.521532,0.521206,0.553868,0.564562,0.521388,0.495024,0.472361,0.501457,0.611936,0.457549,0.445968,0.429571,0.443725,0.465727,0.507582,0.347557,0.326814,0.285754,0.269578,0,0.23395,0.43303,0.458747,0.464486,0.36817,0.400154,0.450758,0.542412,0.572579,0,0.297587,0.519325,0.574305,0.512101,0.563371,0.538237,0.468999,0.414338,0.396751,0.153238,0.179279,0.241395,0.291962,0.319732,0.077586,0.105579,0.164567,0.256592,0.320115,0.498421,0.502272,0.502398,0.534672,0.558055,0.490096,0.47938,0.439407,0.476426,0.590749,0.417878,0.429443,0.40227,0.387366,0.417474,0.529265,0.425851,0.343935,0.189009,0.194317,0,0.265244,0.459264,0.328657,0.371996,0.352516,0.364101,0.402463,0.511931,0.527562,0,0.315104,0.559885,0.640301,0.583903,0.571902,0.560729,0.49807,0.41337,0.374726,0.145788,0.189198,0.235738,0.280999,0.280246,0.074674,0.101534,0.15556,0.240391,0.29288,0.472875,0.475316,0.475556,0.523509,0.535486,0.467461,0.472903,0.473921,0.510362,0.600873,0.406549,0.410476,0.392203,0.423138,0.447509,0.490101,0.507277,0.426531,0.244679,0.253912,0,0.302744,0.503909,0.366062,0.432867,0.390384,0.401782,0.43711,0.513167,0.505833,0,0.285354,0.534316,0.666667,0.628974,0.552808,0.538532,0.491381,0.408438,0.343901,0.124692,0.170976,0.218606,0.281842,0.226783,0.072285,0.087117,0.143677,0.212144,0.230039,0.503074,0.497163,0.497403,0.534117,0.553805,0.500595,0.479566,0.529481,0.567197,0.608261,0.428492,0.419692,0.408214,0.47886,0.509614,0.477701,0.51059,0.46919,0.309305,0.378084,0,0.26959,0.413941,0.335086,0.386149,0.614373
