dlwrf_s1_1,dlwrf_s2_1,dlwrf_s3_1,dlwrf_s4_1,dlwrf_s5_1,dswrf_s1_1,dswrf_s2_1,dswrf_s3_1,dswrf_s4_1,dswrf_s5_1,pres_ms1_1,pres_ms2_1,pres_ms3_1,pres_ms4_1,pres_ms5_1,pwat_ea1_1,pwat_ea2_1,pwat_ea3_1,pwat_ea4_1,pwat_ea5_1,spfh_2m1_1,spfh_2m2_1,spfh_2m3_1,spfh_2m4_1,spfh_2m5_1,tmin_2m1_1,tmin_2m2_1,tmin_2m3_1,tmin_2m4_1,tmin_2m5_1,tmp_sfc1_1,tmp_sfc2_1,tmp_sfc3_1,tmp_sfc4_1,tmp_sfc5_1,ulwrf_s1_1,ulwrf_s2_1,ulwrf_s3_1,ulwrf_s4_1,ulwrf_s5_1,ulwrf_t1_1,ulwrf_t2_1,ulwrf_t3_1,ulwrf_t4_1,ulwrf_t5_1,uswrf_s1_1,uswrf_s2_1,uswrf_s3_1,uswrf_s4_1,uswrf_s5_1,dlwrf_s1_2,dlwrf_s2_2,dlwrf_s3_2,dlwrf_s4_2,dlwrf_s5_2,dswrf_s1_2,dswrf_s2_2,dswrf_s3_2,dswrf_s4_2,dswrf_s5_2,pres_ms1_2,pres_ms2_2,pres_ms3_2,pres_ms4_2,pres_ms5_2,pwat_ea1_2,pwat_ea2_2,pwat_ea3_2,pwat_ea4_2,pwat_ea5_2,spfh_2m1_2,spfh_2m2_2,spfh_2m3_2,spfh_2m4_2,spfh_2m5_2,tmin_2m1_2,tmin_2m2_2,tmin_2m3_2,tmin_2m4_2,tmin_2m5_2,tmp_sfc1_2,tmp_sfc2_2,tmp_sfc3_2,tmp_sfc4_2,tmp_sfc5_2,ulwrf_s1_2,ulwrf_s2_2,ulwrf_s3_2,ulwrf_s4_2,ulwrf_s5_2,ulwrf_t1_2,ulwrf_t2_2,ulwrf_t3_2,ulwrf_t4_2,ulwrf_t5_2,uswrf_s1_2,uswrf_s2_2,uswrf_s3_2,uswrf_s4_2,uswrf_s5_2,dlwrf_s1_3,dlwrf_s2_3,dlwrf_s3_3,dlwrf_s4_3,dlwrf_s5_3,dswrf_s1_3,dswrf_s2_3,dswrf_s3_3,dswrf_s4_3,dswrf_s5_3,pres_ms1_3,pres_ms2_3,pres_ms3_3,pres_ms4_3,pres_ms5_3,pwat_ea1_3,pwat_ea2_3,pwat_ea3_3,pwat_ea4_3,pwat_ea5_3,spfh_2m1_3,spfh_2m2_3,spfh_2m3_3,spfh_2m4_3,spfh_2m5_3,tmin_2m1_3,tmin_2m2_3,tmin_2m3_3,tmin_2m4_3,tmin_2m5_3,tmp_sfc1_3,tmp_sfc2_3,tmp_sfc3_3,tmp_sfc4_3,tmp_sfc5_3,ulwrf_s1_3,ulwrf_s2_3,ulwrf_s3_3,ulwrf_s4_3,ulwrf_s5_3,ulwrf_t1_3,ulwrf_t2_3,ulwrf_t3_3,ulwrf_t4_3,ulwrf_t5_3,uswrf_s1_3,uswrf_s2_3,uswrf_s3_3,uswrf_s4_3,uswrf_s5_3,dlwrf_s1_4,dlwrf_s2_4,dlwrf_s3_4,dlwrf_s4_4,dlwrf_s5_4,dswrf_s1_4,dswrf_s2_4,dswrf_s3_4,dswrf_s4_4,dswrf_s5_4,pres_ms1_4,pres_ms2_4,pres_ms3_4,pres_ms4_4,pres_ms5_4,pwat_ea1_4,pwat_ea2_4,pwat_ea3_4,pwat_ea4_4,pwat_ea5_4,spfh_2m1_4,spfh_2m2_4,spfh_2m3_4,spfh_2m4_4,spfh_2m5_4,tmin_2m1_4,tmin_2m2_4,tmin_2m3_4,tmin_2m4_4,tmin_2m5_4,tmp_sfc1_4,tmp_sfc2_4,tmp_sfc3_4,tmp_sfc4_4,tmp_sfc5_4,ulwrf_s1_4,ulwrf_s2_4,ulwrf_s3_4,ulwrf_s4_4,ulwrf_s5_4,ulwrf_t1_4,ulwrf_t2_4,ulwrf_t3_4,ulwrf_t4_4,ulwrf_t5_4,uswrf_s1_4,uswrf_s2_4,uswrf_s3_4,uswrf_s4_4,uswrf_s5_4,salida
0.719692,0.774266,0.79383,0.812941,0.814239,0,0.812155,0.898399,0.948912,0.93719,0.417952,0.409902,0.398412,0.388393,0.379429,0.481869,0.463482,0.490119,0.517477,0.522437,0.829852,0.808707,0.788063,0.700891,0.708812,0.808973,0.815738,0.815186,0.830473,0.835609,0.826762,0.81312,0.701318,0.724116,0.844847,0.792189,0.810006,0.763128,0.696487,0.728333,0.833924,0.795745,0.802141,0.807884,0.820589,0,0.739935,0.73212,0.601164,0.718692,0.72597,0.745237,0.787374,0.802115,0.807389,0,0.876676,0.92362,0.934803,0.932213,0.416955,0.420169,0.393242,0.371592,0.3581,0.447633,0.432884,0.483915,0.52959,0.540111,0.72738,0.765477,0.75166,0.679885,0.660387,0.816137,0.824947,0.82443,0.838933,0.857597,0.81196,0.822218,0.697166,0.754348,0.847608,0.784605,0.82079,0.760862,0.675704,0.714504,0.779271,0.770876,0.801743,0.817181,0.824986,0,0.836382,0.827858,0.534627,0.724584,0.760283,0.728719,0.765916,0.809899,0.805929,0,0.867188,0.924332,0.939736,0.932831,0.407119,0.436395,0.428392,0.370084,0.346982,0.396227,0.393085,0.449103,0.499826,0.54562,0.74213,0.782691,0.728847,0.668692,0.702871,0.833354,0.837702,0.838021,0.859293,0.869161,0.836906,0.845382,0.763704,0.813364,0.876613,0.816741,0.836704,0.783352,0.744013,0.778831,0.548525,0.726565,0.771653,0.837188,0.840384,0,0.827815,0.811786,0.529153,0.709445,0.751898,0.679165,0.720473,0.772516,0.776063,0,0.881313,0.927497,0.938306,0.923645,0.3911,0.434633,0.446421,0.387229,0.346263,0.290303,0.281433,0.32221,0.412887,0.469018,0.631763,0.597737,0.604277,0.570919,0.585777,0.854191,0.852954,0.853287,0.844062,0.859022,0.856439,0.833605,0.816658,0.861487,0.881622,0.819609,0.819824,0.789272,0.801144,0.831594,0.413529,0.791045,0.801322,0.795095,0.818225,0,0.840485,0.715818,0.46281,0.565582,0.654063
0.35722,0.335316,0.345934,0.359614,0.349427,0,0.179558,0.401014,0.540208,0.434823,0.310149,0.285718,0.25615,0.240867,0.264121,0.139525,0.122846,0.138067,0.13253,0.155668,0.315858,0.283975,0.294344,0.29157,0.269006,0.504268,0.50258,0.502537,0.49941,0.47568,0.497249,0.401576,0.36138,0.35906,0.433229,0.43637,0.397059,0.344082,0.317163,0.317926,0.773618,0.748519,0.737933,0.68158,0.690545,0,0.181719,0.403121,0.432386,0.410748,0.370865,0.375227,0.391199,0.396053,0.385667,0,0.144772,0.386503,0.503356,0.401903,0.297187,0.289264,0.238322,0.208764,0.229057,0.169478,0.149265,0.173495,0.195962,0.190027,0.290219,0.276847,0.293998,0.317521,0.281212,0.516596,0.521551,0.521491,0.521078,0.495548,0.494091,0.409559,0.370639,0.390419,0.445443,0.425513,0.409237,0.351404,0.322336,0.32353,0.76515,0.727533,0.692238,0.638681,0.663133,0,0.167683,0.415243,0.364179,0.38817,0.393172,0.374029,0.385455,0.402536,0.392132,0,0.140625,0.360973,0.488701,0.388303,0.280549,0.302899,0.270124,0.190644,0.204855,0.195221,0.152489,0.176268,0.210652,0.232721,0.274087,0.262037,0.272521,0.30284,0.298357,0.503292,0.505892,0.505975,0.523447,0.467454,0.483595,0.409016,0.411157,0.441508,0.439271,0.421252,0.397418,0.346572,0.369023,0.358708,0.690074,0.651899,0.591592,0.614296,0.641501,0,0.145695,0.381239,0.348735,0.365947,0.41322,0.388845,0.407521,0.409199,0.401525,0,0.111111,0.329016,0.462247,0.361509,0.277017,0.304032,0.292877,0.218827,0.227474,0.208764,0.185264,0.207153,0.246069,0.290236,0.292575,0.272705,0.305602,0.320887,0.314052,0.499575,0.490005,0.490105,0.47661,0.464254,0.484838,0.394574,0.421155,0.451436,0.430458,0.425076,0.381989,0.336105,0.373296,0.373863,0.656712,0.645785,0.578632,0.530299,0.56076,0,0.128731,0.301877,0.283496,0.265128,0.369346
0.579083,0.705056,0.699508,0.731869,0.742003,0,0.030387,0.158504,0.235572,0.17931,0.519508,0.504859,0.505781,0.496113,0.500687,0.387884,0.441523,0.502247,0.55193,0.565314,0.571252,0.568972,0.640042,0.657351,0.656972,0.636894,0.653103,0.65307,0.570903,0.568583,0.65162,0.504969,0.444363,0.421484,0.551622,0.558042,0.53978,0.459307,0.381049,0.393141,0.557899,0.125398,0.19531,0.231136,0.255797,0,0.008705,0.117685,0.146525,0.127103,0.560825,0.71783,0.710753,0.646974,0.671089,0,0.02681,0.122699,0.25024,0.195019,0.532031,0.533776,0.521149,0.508421,0.510141,0.355015,0.418997,0.469058,0.504906,0.566369,0.519853,0.537832,0.555536,0.599151,0.617253,0.613409,0.631095,0.631078,0.527242,0.542338,0.614643,0.492139,0.393192,0.430447,0.519923,0.525533,0.52531,0.42476,0.354659,0.366644,0.558728,0.110882,0.139134,0.266357,0.268386,0,0.014228,0.090013,0.145075,0.143253,0.575202,0.67763,0.705088,0.62882,0.620764,0,0.028646,0.092131,0.225047,0.18645,0.530064,0.557858,0.563234,0.530976,0.525137,0.330627,0.396816,0.452001,0.465732,0.530929,0.500525,0.530037,0.523884,0.534164,0.551079,0.60923,0.6145,0.614646,0.506649,0.490688,0.610286,0.496223,0.400415,0.451449,0.492959,0.538788,0.517372,0.416504,0.3671,0.374237,0.501958,0.214886,0.127766,0.253415,0.236456,0,0.017029,0.067348,0.127888,0.133842,0.569306,0.567048,0.603925,0.619611,0.606481,0,0.030303,0.141432,0.174033,0.133229,0.526113,0.575614,0.598646,0.569333,0.565952,0.275666,0.339852,0.401313,0.448918,0.461309,0.424373,0.400395,0.401885,0.403978,0.388111,0.608764,0.576193,0.57625,0.460379,0.449873,0.599042,0.461171,0.433427,0.425151,0.452483,0.546181,0.469618,0.398964,0.357305,0.366323,0.468521,0.378585,0.270068,0.118581,0.136253,0,0.027985,0.095979,0.068871,0.060161,0.105427
0.839199,0.844388,0.866533,0.848968,0.850465,0,0.718232,0.80932,0.936613,0.947235,0.419399,0.412509,0.414925,0.403124,0.395235,0.707361,0.698036,0.724831,0.712744,0.704053,0.876029,0.872344,0.893974,0.82723,0.787311,0.790367,0.800537,0.800371,0.763755,0.769636,0.814388,0.800334,0.681373,0.702535,0.840323,0.75954,0.800772,0.745328,0.675455,0.708544,0.7,0.731791,0.723314,0.728102,0.761162,0,0.647443,0.66645,0.60493,0.734579,0.847735,0.906323,0.906511,0.828711,0.829677,0,0.619303,0.77684,0.897411,0.920348,0.441743,0.44376,0.423095,0.404555,0.406248,0.784346,0.736569,0.745576,0.739355,0.736713,0.872947,0.875428,0.818511,0.808219,0.776296,0.791307,0.810052,0.809911,0.75987,0.77941,0.810385,0.790791,0.67671,0.711533,0.815679,0.741334,0.808138,0.742051,0.639803,0.671935,0.611358,0.731389,0.706023,0.677966,0.693674,0,0.555894,0.687254,0.524179,0.725508,0.897065,0.915502,0.890149,0.806553,0.809213,0,0.515625,0.744298,0.893597,0.862305,0.46062,0.481025,0.473831,0.432328,0.42249,0.839839,0.795407,0.78502,0.771349,0.749389,0.873619,0.904014,0.852836,0.877894,0.869806,0.799614,0.813174,0.81343,0.746626,0.754167,0.829694,0.76914,0.674303,0.69007,0.783326,0.764843,0.794932,0.714055,0.624551,0.647179,0.480385,0.623826,0.620272,0.606682,0.500341,0,0.438032,0.63199,0.512376,0.649725,0.838085,0.907827,0.909275,0.833715,0.825627,0,0.510101,0.684234,0.739411,0.67275,0.481512,0.499456,0.504234,0.471084,0.444754,0.817268,0.827761,0.809153,0.844733,0.75074,0.817803,0.854343,0.868431,0.874629,0.844097,0.801059,0.812147,0.812412,0.722164,0.727081,0.831482,0.756938,0.688401,0.664877,0.738012,0.745352,0.776059,0.705027,0.610006,0.62818,0.570277,0.582783,0.570351,0.352361,0.27978,0,0.419776,0.500804,0.367393,0.393494,0.427175
0.208603,0.219869,0.234378,0.280212,0.287635,0,0.118785,0.375654,0.620624,0.549475,0.732405,0.68484,0.632421,0.587231,0.563105,0.094208,0.08656,0.09356,0.091973,0.096811,0.186222,0.184887,0.205623,0.211203,0.217037,0.325711,0.330589,0.330588,0.387464,0.401941,0.305308,0.255944,0.330432,0.372519,0.401944,0.245911,0.236991,0.229378,0.313443,0.319592,0.656107,0.634535,0.635542,0.674493,0.688112,0,0.11099,0.36736,0.46354,0.490187,0.209224,0.248756,0.271744,0.305164,0.309977,0,0.085791,0.369632,0.584851,0.521499,0.715175,0.674341,0.605169,0.557422,0.537864,0.115607,0.122188,0.13514,0.132679,0.122723,0.154723,0.175529,0.188747,0.194109,0.185284,0.309127,0.326389,0.32634,0.396609,0.422207,0.291398,0.254415,0.318338,0.378715,0.402223,0.223295,0.236861,0.226036,0.295146,0.304684,0.641821,0.625702,0.622604,0.665595,0.680361,0,0.107724,0.386334,0.397612,0.470887,0.234865,0.274256,0.288919,0.321823,0.326842,0,0.085938,0.353421,0.578154,0.503995,0.702132,0.671414,0.609454,0.538647,0.511911,0.149591,0.157558,0.15905,0.165436,0.17629,0.147625,0.166783,0.182245,0.194887,0.196987,0.299651,0.322611,0.322691,0.409745,0.422032,0.297691,0.264897,0.358102,0.423423,0.418073,0.225046,0.243842,0.23056,0.337168,0.340171,0.604454,0.604532,0.592405,0.67399,0.685793,0,0.091769,0.365003,0.386139,0.450233,0.286788,0.316431,0.332605,0.343471,0.342252,0,0.083333,0.329016,0.562615,0.484662,0.657466,0.634279,0.587277,0.524499,0.490151,0.17327,0.175222,0.16127,0.165522,0.174128,0.152107,0.150016,0.167259,0.179622,0.180118,0.33191,0.375946,0.376004,0.447845,0.466745,0.360547,0.295008,0.413233,0.480025,0.425284,0.270297,0.283037,0.26495,0.386717,0.395638,0.606739,0.626365,0.621992,0.652825,0.666522,0,0.08209,0.296515,0.32557,0.343127,0.320631
0.442479,0.499468,0.575914,0.638815,0.626694,0,0.519337,0.488508,0.410596,0.463572,0.444289,0.446255,0.428989,0.406966,0.373402,0.169479,0.220313,0.318243,0.371258,0.426973,0.321063,0.311016,0.350847,0.396908,0.44054,0.581376,0.583659,0.583591,0.548253,0.558722,0.586488,0.59689,0.45387,0.448686,0.613458,0.565297,0.553803,0.493794,0.395076,0.432119,0.700235,0.436165,0.357464,0.335748,0.334577,0,0.436344,0.382965,0.259158,0.345794,0.427848,0.459105,0.537445,0.609381,0.599007,0,0.605898,0.631595,0.416107,0.433153,0.476614,0.489297,0.453565,0.422365,0.39458,0.153841,0.191103,0.268036,0.358379,0.343682,0.280707,0.275346,0.292674,0.348209,0.380782,0.56123,0.567093,0.566819,0.532617,0.55455,0.554651,0.585743,0.461749,0.44178,0.575128,0.519358,0.540645,0.486689,0.374779,0.399307,0.731803,0.551573,0.418007,0.238825,0.237674,0,0.553862,0.558476,0.236119,0.321165,0.434774,0.471384,0.52397,0.603507,0.586278,0,0.565104,0.653678,0.567797,0.556456,0.491977,0.514821,0.497274,0.430979,0.394249,0.156056,0.178497,0.235236,0.306187,0.326723,0.271297,0.272748,0.285394,0.329604,0.375454,0.557624,0.562226,0.562087,0.54815,0.559945,0.56156,0.585352,0.527866,0.518416,0.600951,0.525573,0.536021,0.492377,0.453839,0.465433,0.689596,0.440768,0.314285,0.188933,0.18675,0,0.496689,0.55442,0.318207,0.406184,0.430987,0.488838,0.531055,0.615256,0.599959,0,0.5,0.634063,0.619705,0.567398,0.511007,0.52841,0.517947,0.447932,0.393857,0.142199,0.169998,0.210159,0.278551,0.288101,0.263979,0.258798,0.272666,0.295503,0.326427,0.554201,0.553657,0.553733,0.551807,0.5718,0.562368,0.561454,0.584976,0.575395,0.603436,0.510096,0.514057,0.489214,0.513882,0.52121,0.651325,0.277733,0.242671,0.161848,0.176313,0,0.399254,0.452547,0.297771,0.324589,0.731673
0.702998,0.78976,0.777306,0.686646,0.665662,0,0.033149,0.087177,0.192053,0.157949,0.32074,0.289029,0.26208,0.247122,0.239716,0.474032,0.507258,0.528371,0.463508,0.258356,0.719454,0.683411,0.624901,0.567388,0.45345,0.703459,0.730578,0.730549,0.585149,0.556538,0.744405,0.572034,0.418235,0.397129,0.531495,0.64689,0.625667,0.505187,0.361716,0.375508,0.498022,0.148707,0.157992,0.167743,0.192674,0,0.015234,0.063069,0.121534,0.112617,0.641982,0.810996,0.786131,0.660575,0.645929,0,0.048257,0.131902,0.25024,0.198308,0.345657,0.330009,0.269471,0.236327,0.226964,0.411587,0.493261,0.480389,0.437837,0.2802,0.645186,0.661572,0.625118,0.560249,0.46065,0.670541,0.699288,0.699302,0.589485,0.575328,0.68691,0.556985,0.42252,0.444568,0.532748,0.591023,0.602585,0.486323,0.37052,0.384106,0.557187,0.088532,0.088854,0.211183,0.228123,0,0.026423,0.105125,0.144179,0.145102,0.660695,0.759801,0.71961,0.620646,0.592512,0,0.059896,0.185773,0.322034,0.259409,0.351942,0.359826,0.324305,0.234462,0.21297,0.386343,0.415308,0.409033,0.34824,0.255928,0.617748,0.605752,0.521282,0.437784,0.390216,0.64608,0.683947,0.684115,0.580686,0.562013,0.691843,0.555109,0.474214,0.508462,0.542492,0.585226,0.591451,0.485914,0.429911,0.434154,0.577557,0.092401,0.065118,0.235251,0.272069,0,0.038789,0.14552,0.195545,0.20288,0.634348,0.688746,0.657618,0.549638,0.51403,0,0.085859,0.242668,0.390424,0.314039,0.350738,0.358723,0.339833,0.24291,0.206542,0.323936,0.265295,0.270242,0.247662,0.199175,0.577717,0.524478,0.369772,0.262836,0.247544,0.660254,0.682183,0.68227,0.59229,0.567737,0.698351,0.550639,0.527271,0.550799,0.53222,0.589019,0.576143,0.493975,0.473874,0.478396,0.588889,0.182084,0.194616,0.334972,0.398295,0,0.058769,0.176944,0.215627,0.205666,0.052728
0.68514,0.638427,0.671077,0.691349,0.685006,0,0.533149,0.704074,0.826868,0.768964,0.536367,0.550337,0.538289,0.525389,0.508798,0.443859,0.433265,0.450569,0.435113,0.384524,0.624839,0.561699,0.557837,0.548588,0.533633,0.733311,0.731971,0.73155,0.709377,0.715918,0.752459,0.728122,0.632896,0.63665,0.712659,0.724262,0.696586,0.661777,0.60842,0.619625,0.844966,0.833269,0.83384,0.824867,0.842309,0,0.5321,0.618986,0.562136,0.635047,0.559892,0.554931,0.587507,0.591644,0.595553,0,0.52815,0.725767,0.822627,0.767035,0.56724,0.583605,0.559726,0.538521,0.524366,0.272781,0.278705,0.318044,0.335072,0.327485,0.505502,0.497485,0.459313,0.46116,0.45679,0.683517,0.687694,0.687762,0.670744,0.692159,0.677128,0.685134,0.588368,0.615217,0.667295,0.63657,0.651162,0.606698,0.541619,0.555042,0.855918,0.846505,0.841211,0.827265,0.84324,0,0.552846,0.701708,0.509254,0.649261,0.551038,0.551369,0.580871,0.596195,0.589898,0,0.515625,0.715753,0.816384,0.760857,0.578316,0.607902,0.597523,0.551535,0.528529,0.276963,0.302984,0.3341,0.333518,0.329822,0.477793,0.499744,0.457891,0.483935,0.497008,0.652162,0.651888,0.651997,0.685847,0.682014,0.646499,0.721324,0.629419,0.648743,0.675657,0.610901,0.652405,0.619783,0.579922,0.588116,0.84237,0.822049,0.814478,0.836181,0.853063,0,0.539262,0.675887,0.496975,0.631936,0.560538,0.565694,0.607108,0.628165,0.618034,0,0.5,0.696888,0.799263,0.739588,0.581487,0.610591,0.607592,0.55757,0.527247,0.277971,0.305876,0.337516,0.359462,0.344483,0.465272,0.471242,0.444954,0.453859,0.447247,0.665548,0.6625,0.662207,0.713382,0.703132,0.651401,0.721085,0.703944,0.711383,0.690696,0.600698,0.645697,0.639259,0.652233,0.656597,0.83603,0.835575,0.831727,0.816296,0.831271,0,0.51306,0.572654,0.424743,0.489332,0.72502
0.926098,0.820709,0.872756,0.881173,0.873296,0,0.864641,0.841655,0.887417,0.915945,0.369584,0.382695,0.384052,0.387523,0.387727,0.64414,0.659172,0.688054,0.677022,0.662679,0.679022,0.718222,0.7394,0.744291,0.730847,0.904846,0.90743,0.907347,0.875449,0.862772,0.918143,0.913725,0.736708,0.735785,0.875557,0.902261,0.909531,0.856533,0.723217,0.754378,0.320487,0.815808,0.789757,0.719381,0.772642,0,0.847661,0.726918,0.576857,0.720093,0.884998,0.905784,0.917883,0.809285,0.812322,0,0.391421,0.41227,0.810163,0.874648,0.417528,0.438818,0.415376,0.405206,0.410563,0.68739,0.710794,0.673557,0.64157,0.634018,0.63573,0.662533,0.729613,0.749047,0.71086,0.864993,0.873644,0.873594,0.769193,0.788932,0.861666,0.767916,0.597136,0.727047,0.838355,0.843352,0.828372,0.700896,0.616671,0.673294,0.450631,0.502717,0.443147,0.566007,0.68676,0,0.339431,0.362024,0.477612,0.701941,0.856737,0.911683,0.881898,0.800573,0.80008,0,0.229167,0.517898,0.898305,0.929936,0.447975,0.474812,0.468486,0.427404,0.424641,0.742979,0.737215,0.672429,0.632193,0.648598,0.699774,0.697498,0.732708,0.752224,0.7384,0.84269,0.849841,0.849979,0.782042,0.793856,0.86238,0.726683,0.677811,0.770869,0.857171,0.844628,0.790267,0.692992,0.677229,0.723971,0.594299,0.31051,0.356511,0.672959,0.749039,0,0.179754,0.430547,0.521727,0.728928,0.806218,0.836127,0.859428,0.835991,0.829154,0,0.689394,0.808992,0.922652,0.931482,0.458196,0.480676,0.492464,0.451154,0.436925,0.693592,0.677721,0.651374,0.667426,0.652593,0.710919,0.728884,0.757461,0.74909,0.715941,0.837219,0.842527,0.842676,0.81701,0.83323,0.854329,0.805565,0.77696,0.816765,0.858395,0.816828,0.811393,0.762037,0.75035,0.782952,0.71897,0.570215,0.616168,0.759113,0.789005,0,0.627799,0.619839,0.465565,0.582721,0.588731
0.834996,0.845199,0.898212,0.972872,0.984784,0,0.748619,0.841338,0.796594,0.666551,0.422564,0.424953,0.419805,0.434311,0.437131,0.625201,0.664955,0.708753,0.748281,0.783577,0.793872,0.784523,0.762472,0.722677,0.728368,0.906342,0.907994,0.907861,0.880013,0.871549,0.919297,0.926124,0.80969,0.733061,0.87107,0.904243,0.911286,0.890998,0.783769,0.772854,0.86984,0.770774,0.782409,0.719295,0.625461,0,0.727965,0.721066,0.517973,0.500467,0.833664,0.87914,0.914779,0.878125,0.890515,0,0.680965,0.798773,0.8907,0.845512,0.441998,0.461174,0.449996,0.459517,0.460419,0.737223,0.758093,0.79259,0.82575,0.854226,0.702771,0.786667,0.767035,0.737105,0.691898,0.901209,0.910756,0.910654,0.852408,0.853924,0.894267,0.887623,0.746385,0.78468,0.851139,0.856287,0.907118,0.841748,0.721208,0.743604,0.812963,0.725257,0.732954,0.663343,0.536968,0,0.66565,0.737188,0.521194,0.652957,0.974484,0.977464,0.960359,0.852518,0.845177,0,0.098958,0.140613,0.457627,0.554024,0.470292,0.507573,0.531794,0.505341,0.485495,0.900607,0.868255,0.869788,0.81047,0.731892,0.936274,0.944417,0.872652,0.812514,0.743583,0.901486,0.905012,0.905323,0.726222,0.737514,0.920397,0.755803,0.573016,0.705898,0.836089,0.909279,0.840811,0.684988,0.583566,0.651223,0.400012,0.40967,0.391254,0.391029,0.412862,0,0.076632,0.116055,0.266502,0.432444,0.957021,0.970154,0.976159,0.884236,0.850466,0,0.199495,0.209617,0.630755,0.733094,0.48602,0.524567,0.555481,0.516586,0.488219,0.83946,0.846054,0.80065,0.709237,0.579695,0.908041,0.907656,0.888011,0.786534,0.701062,0.903429,0.908776,0.908457,0.736259,0.753753,0.925398,0.773699,0.652593,0.818957,0.846681,0.867396,0.841871,0.714536,0.702881,0.757049,0.283521,0.437022,0.356101,0.328851,0.560255,0,0.147388,0.137802,0.31455,0.464498,0.565648
0.825837,0.82298,0.862036,0.890787,0.889986,0,0.928177,0.92899,0.949858,0.9522,0.357383,0.357057,0.34668,0.341586,0.335526,0.583585,0.580372,0.609139,0.603728,0.613961,0.902578,0.847617,0.871933,0.797068,0.738173,0.862829,0.867723,0.867411,0.861202,0.865484,0.89024,0.867035,0.735944,0.758678,0.891942,0.867833,0.872896,0.820194,0.736431,0.773228,0.762156,0.834106,0.835202,0.817759,0.814236,0,0.880305,0.778283,0.607326,0.73271,0.84022,0.859253,0.89271,0.867006,0.866088,0,0.898123,0.921472,0.942474,0.952068,0.362101,0.38014,0.344681,0.328136,0.320279,0.584223,0.564144,0.565794,0.574277,0.60576,0.849789,0.897823,0.90278,0.747066,0.650084,0.892662,0.900408,0.900127,0.865869,0.88413,0.895738,0.859464,0.721773,0.791483,0.891812,0.877276,0.894404,0.811994,0.709859,0.755004,0.795245,0.856572,0.847644,0.830098,0.819795,0,0.864837,0.839685,0.542985,0.743993,0.84842,0.821558,0.836761,0.818623,0.805455,0,0.914063,0.934753,0.961394,0.969543,0.351314,0.3942,0.386479,0.330184,0.311884,0.507332,0.450482,0.437231,0.436053,0.478912,0.892438,0.880408,0.783312,0.57797,0.516245,0.917749,0.9213,0.921652,0.877907,0.88888,0.925551,0.886638,0.78516,0.860693,0.93535,0.91035,0.917994,0.835705,0.781964,0.830544,0.842927,0.86833,0.8563,0.880126,0.886042,0,0.901608,0.841251,0.547855,0.749259,0.761537,0.730476,0.758335,0.757183,0.74234,0,0.941919,0.956082,0.967772,0.969324,0.346109,0.393506,0.405824,0.348629,0.319156,0.320233,0.280606,0.283096,0.313393,0.328537,0.71063,0.644619,0.5697,0.362826,0.324254,0.90927,0.909577,0.909297,0.878394,0.893841,0.909957,0.881426,0.853325,0.914403,0.939629,0.870586,0.887942,0.846601,0.854636,0.891596,0.86918,0.894664,0.892324,0.882618,0.895789,0,0.919776,0.756568,0.485349,0.606156,0.815797
0.435714,0.448963,0.497064,0.582588,0.58194,0,0.696133,0.844191,0.939451,0.911558,0.413686,0.408318,0.387633,0.377702,0.370107,0.175523,0.180739,0.194603,0.19371,0.210968,0.388711,0.439215,0.45819,0.346147,0.379339,0.616961,0.62018,0.620145,0.730958,0.737821,0.617036,0.640666,0.605226,0.649243,0.735287,0.560153,0.577049,0.570844,0.601692,0.628469,0.807332,0.7782,0.798525,0.847153,0.858982,0,0.697497,0.719116,0.61075,0.716822,0.444016,0.468507,0.507927,0.529466,0.528604,0,0.675603,0.841104,0.938639,0.918703,0.407829,0.413836,0.368024,0.357197,0.354401,0.180913,0.159232,0.13386,0.127363,0.116066,0.362665,0.383984,0.351535,0.241594,0.282027,0.617212,0.623898,0.623876,0.748609,0.766501,0.601632,0.636622,0.600563,0.66532,0.716376,0.551319,0.579453,0.563657,0.578548,0.605975,0.793964,0.773885,0.797565,0.865467,0.879704,0,0.679878,0.778581,0.552836,0.740758,0.463959,0.458875,0.481894,0.502387,0.498194,0,0.664063,0.844887,0.940678,0.921135,0.390808,0.41267,0.398238,0.356651,0.345291,0.176608,0.116622,0.097975,0.099818,0.094703,0.338795,0.327869,0.263675,0.187523,0.265413,0.629378,0.633088,0.632994,0.770533,0.761427,0.61735,0.659393,0.666462,0.714831,0.734266,0.5694,0.591186,0.583185,0.638847,0.65882,0.763171,0.756809,0.777499,0.891165,0.90334,0,0.675497,0.770295,0.547855,0.728081,0.478259,0.461724,0.492479,0.507151,0.503189,0,0.666667,0.832663,0.930018,0.895992,0.361051,0.392431,0.409769,0.37704,0.351606,0.144093,0.093256,0.101319,0.11726,0.110601,0.271565,0.251743,0.201874,0.178207,0.248285,0.669234,0.666921,0.666836,0.775148,0.760983,0.657213,0.67414,0.721822,0.753483,0.738944,0.596874,0.60225,0.612033,0.68449,0.701662,0.762087,0.782774,0.805215,0.850198,0.862885,0,0.666978,0.661126,0.469321,0.567331,0.816083
