@relation P1RedesNeuronas-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute dlwrf_s1_1 numeric
@attribute dlwrf_s2_1 numeric
@attribute dlwrf_s3_1 numeric
@attribute dlwrf_s4_1 numeric
@attribute dlwrf_s5_1 numeric
@attribute dswrf_s1_1 numeric
@attribute dswrf_s2_1 numeric
@attribute dswrf_s3_1 numeric
@attribute dswrf_s4_1 numeric
@attribute dswrf_s5_1 numeric
@attribute pres_ms1_1 numeric
@attribute pres_ms2_1 numeric
@attribute pres_ms3_1 numeric
@attribute pres_ms4_1 numeric
@attribute pres_ms5_1 numeric
@attribute pwat_ea1_1 numeric
@attribute pwat_ea2_1 numeric
@attribute pwat_ea3_1 numeric
@attribute pwat_ea4_1 numeric
@attribute pwat_ea5_1 numeric
@attribute spfh_2m1_1 numeric
@attribute spfh_2m2_1 numeric
@attribute spfh_2m3_1 numeric
@attribute spfh_2m4_1 numeric
@attribute spfh_2m5_1 numeric
@attribute tmin_2m1_1 numeric
@attribute tmin_2m2_1 numeric
@attribute tmin_2m3_1 numeric
@attribute tmin_2m4_1 numeric
@attribute tmin_2m5_1 numeric
@attribute tmp_sfc1_1 numeric
@attribute tmp_sfc2_1 numeric
@attribute tmp_sfc3_1 numeric
@attribute tmp_sfc4_1 numeric
@attribute tmp_sfc5_1 numeric
@attribute ulwrf_s1_1 numeric
@attribute ulwrf_s2_1 numeric
@attribute ulwrf_s3_1 numeric
@attribute ulwrf_s4_1 numeric
@attribute ulwrf_s5_1 numeric
@attribute ulwrf_t1_1 numeric
@attribute ulwrf_t2_1 numeric
@attribute ulwrf_t3_1 numeric
@attribute ulwrf_t4_1 numeric
@attribute ulwrf_t5_1 numeric
@attribute uswrf_s1_1 numeric
@attribute uswrf_s2_1 numeric
@attribute uswrf_s3_1 numeric
@attribute uswrf_s4_1 numeric
@attribute uswrf_s5_1 numeric
@attribute dlwrf_s1_2 numeric
@attribute dlwrf_s2_2 numeric
@attribute dlwrf_s3_2 numeric
@attribute dlwrf_s4_2 numeric
@attribute dlwrf_s5_2 numeric
@attribute dswrf_s1_2 numeric
@attribute dswrf_s2_2 numeric
@attribute dswrf_s3_2 numeric
@attribute dswrf_s4_2 numeric
@attribute dswrf_s5_2 numeric
@attribute pres_ms1_2 numeric
@attribute pres_ms2_2 numeric
@attribute pres_ms3_2 numeric
@attribute pres_ms4_2 numeric
@attribute pres_ms5_2 numeric
@attribute pwat_ea1_2 numeric
@attribute pwat_ea2_2 numeric
@attribute pwat_ea3_2 numeric
@attribute pwat_ea4_2 numeric
@attribute pwat_ea5_2 numeric
@attribute spfh_2m1_2 numeric
@attribute spfh_2m2_2 numeric
@attribute spfh_2m3_2 numeric
@attribute spfh_2m4_2 numeric
@attribute spfh_2m5_2 numeric
@attribute tmin_2m1_2 numeric
@attribute tmin_2m2_2 numeric
@attribute tmin_2m3_2 numeric
@attribute tmin_2m4_2 numeric
@attribute tmin_2m5_2 numeric
@attribute tmp_sfc1_2 numeric
@attribute tmp_sfc2_2 numeric
@attribute tmp_sfc3_2 numeric
@attribute tmp_sfc4_2 numeric
@attribute tmp_sfc5_2 numeric
@attribute ulwrf_s1_2 numeric
@attribute ulwrf_s2_2 numeric
@attribute ulwrf_s3_2 numeric
@attribute ulwrf_s4_2 numeric
@attribute ulwrf_s5_2 numeric
@attribute ulwrf_t1_2 numeric
@attribute ulwrf_t2_2 numeric
@attribute ulwrf_t3_2 numeric
@attribute ulwrf_t4_2 numeric
@attribute ulwrf_t5_2 numeric
@attribute uswrf_s1_2 numeric
@attribute uswrf_s2_2 numeric
@attribute uswrf_s3_2 numeric
@attribute uswrf_s4_2 numeric
@attribute uswrf_s5_2 numeric
@attribute dlwrf_s1_3 numeric
@attribute dlwrf_s2_3 numeric
@attribute dlwrf_s3_3 numeric
@attribute dlwrf_s4_3 numeric
@attribute dlwrf_s5_3 numeric
@attribute dswrf_s1_3 numeric
@attribute dswrf_s2_3 numeric
@attribute dswrf_s3_3 numeric
@attribute dswrf_s4_3 numeric
@attribute dswrf_s5_3 numeric
@attribute pres_ms1_3 numeric
@attribute pres_ms2_3 numeric
@attribute pres_ms3_3 numeric
@attribute pres_ms4_3 numeric
@attribute pres_ms5_3 numeric
@attribute pwat_ea1_3 numeric
@attribute pwat_ea2_3 numeric
@attribute pwat_ea3_3 numeric
@attribute pwat_ea4_3 numeric
@attribute pwat_ea5_3 numeric
@attribute spfh_2m1_3 numeric
@attribute spfh_2m2_3 numeric
@attribute spfh_2m3_3 numeric
@attribute spfh_2m4_3 numeric
@attribute spfh_2m5_3 numeric
@attribute tmin_2m1_3 numeric
@attribute tmin_2m2_3 numeric
@attribute tmin_2m3_3 numeric
@attribute tmin_2m4_3 numeric
@attribute tmin_2m5_3 numeric
@attribute tmp_sfc1_3 numeric
@attribute tmp_sfc2_3 numeric
@attribute tmp_sfc3_3 numeric
@attribute tmp_sfc4_3 numeric
@attribute tmp_sfc5_3 numeric
@attribute ulwrf_s1_3 numeric
@attribute ulwrf_s2_3 numeric
@attribute ulwrf_s3_3 numeric
@attribute ulwrf_s4_3 numeric
@attribute ulwrf_s5_3 numeric
@attribute ulwrf_t1_3 numeric
@attribute ulwrf_t2_3 numeric
@attribute ulwrf_t3_3 numeric
@attribute ulwrf_t4_3 numeric
@attribute ulwrf_t5_3 numeric
@attribute uswrf_s1_3 numeric
@attribute uswrf_s2_3 numeric
@attribute uswrf_s3_3 numeric
@attribute uswrf_s4_3 numeric
@attribute uswrf_s5_3 numeric
@attribute dlwrf_s1_4 numeric
@attribute dlwrf_s2_4 numeric
@attribute dlwrf_s3_4 numeric
@attribute dlwrf_s4_4 numeric
@attribute dlwrf_s5_4 numeric
@attribute dswrf_s1_4 numeric
@attribute dswrf_s2_4 numeric
@attribute dswrf_s3_4 numeric
@attribute dswrf_s4_4 numeric
@attribute dswrf_s5_4 numeric
@attribute pres_ms1_4 numeric
@attribute pres_ms2_4 numeric
@attribute pres_ms3_4 numeric
@attribute pres_ms4_4 numeric
@attribute pres_ms5_4 numeric
@attribute pwat_ea1_4 numeric
@attribute pwat_ea2_4 numeric
@attribute pwat_ea3_4 numeric
@attribute pwat_ea4_4 numeric
@attribute pwat_ea5_4 numeric
@attribute spfh_2m1_4 numeric
@attribute spfh_2m2_4 numeric
@attribute spfh_2m3_4 numeric
@attribute spfh_2m4_4 numeric
@attribute spfh_2m5_4 numeric
@attribute tmin_2m1_4 numeric
@attribute tmin_2m2_4 numeric
@attribute tmin_2m3_4 numeric
@attribute tmin_2m4_4 numeric
@attribute tmin_2m5_4 numeric
@attribute tmp_sfc1_4 numeric
@attribute tmp_sfc2_4 numeric
@attribute tmp_sfc3_4 numeric
@attribute tmp_sfc4_4 numeric
@attribute tmp_sfc5_4 numeric
@attribute ulwrf_s1_4 numeric
@attribute ulwrf_s2_4 numeric
@attribute ulwrf_s3_4 numeric
@attribute ulwrf_s4_4 numeric
@attribute ulwrf_s5_4 numeric
@attribute ulwrf_t1_4 numeric
@attribute ulwrf_t2_4 numeric
@attribute ulwrf_t3_4 numeric
@attribute ulwrf_t4_4 numeric
@attribute ulwrf_t5_4 numeric
@attribute uswrf_s1_4 numeric
@attribute uswrf_s2_4 numeric
@attribute uswrf_s3_4 numeric
@attribute uswrf_s4_4 numeric
@attribute uswrf_s5_4 numeric
@attribute salida numeric

@data
0.727984,0.745957,0.797396,0.831084,0.82419,0,0.90884,0.929783,0.961211,0.972059,0.42494,0.416345,0.416277,0.403024,0.386546,0.456107,0.471367,0.507161,0.49674,0.468796,0.51317,0.508396,0.568453,0.555826,0.54895,0.829655,0.848868,0.848541,0.856329,0.860162,0.823316,0.926813,0.789977,0.779414,0.895812,0.788224,0.89542,0.87754,0.783573,0.805301,0.857048,0.863514,0.877961,0.874673,0.889745,0,0.907508,0.802991,0.624786,0.76215,0.736086,0.767694,0.81339,0.797786,0.795332,0,0.911528,0.927761,0.952061,0.974742,0.444388,0.445124,0.422999,0.402442,0.388333,0.425068,0.432089,0.457716,0.446168,0.433025,0.53836,0.521369,0.532362,0.516205,0.499814,0.828265,0.857851,0.857774,0.858576,0.877157,0.816313,0.922452,0.765853,0.806491,0.887062,0.78461,0.914452,0.861281,0.746739,0.777509,0.903876,0.939906,0.947895,0.930536,0.945614,0,0.901423,0.870565,0.560597,0.777726,0.76475,0.754132,0.785318,0.792853,0.784192,0,0.888021,0.927503,0.951977,0.971164,0.4588,0.476017,0.469378,0.416031,0.390805,0.425075,0.43552,0.460828,0.450337,0.455676,0.627818,0.605149,0.56528,0.533903,0.520333,0.831004,0.861209,0.861751,0.865639,0.876856,0.837971,0.900341,0.788628,0.836065,0.902983,0.808529,0.903459,0.839234,0.771286,0.806579,0.930948,0.943405,0.938133,0.931713,0.939552,0,0.907285,0.853277,0.553355,0.759848,0.764814,0.767155,0.81114,0.821621,0.81767,0,0.888889,0.913503,0.941068,0.933274,0.476913,0.488582,0.490154,0.437242,0.39739,0.447813,0.458156,0.482109,0.518954,0.48677,0.641081,0.66055,0.620234,0.563848,0.527999,0.849918,0.860964,0.861302,0.862437,0.878644,0.853818,0.873678,0.829264,0.86489,0.891554,0.806385,0.865956,0.826713,0.810149,0.836814,0.933153,0.949387,0.934081,0.88289,0.890356,0,0.870336,0.726005,0.47408,0.579923,0.925801
0.728725,0.745678,0.795308,0.819821,0.813684,0,0.90884,0.93533,0.969726,0.978524,0.356411,0.350257,0.351113,0.353041,0.335286,0.399668,0.411835,0.444977,0.449915,0.419624,0.588024,0.575295,0.503017,0.474001,0.463346,0.873228,0.879719,0.879608,0.898978,0.902402,0.873893,0.92477,0.80106,0.798037,0.917616,0.847623,0.900156,0.880346,0.801747,0.827185,0.962595,0.942082,0.952567,0.932082,0.933363,0,0.911861,0.810793,0.630948,0.768224,0.726911,0.765525,0.813588,0.802221,0.80152,0,0.911528,0.928834,0.96069,0.976386,0.37663,0.381329,0.355167,0.344995,0.331461,0.424046,0.416681,0.438087,0.446696,0.420354,0.539131,0.571472,0.493728,0.471097,0.448847,0.863483,0.87451,0.874647,0.906663,0.92484,0.84552,0.907775,0.783828,0.8265,0.908617,0.820088,0.898629,0.858329,0.768738,0.801088,0.951449,0.951267,0.957385,0.920238,0.927688,0,0.901423,0.871879,0.562687,0.780499,0.745374,0.74507,0.780782,0.800472,0.793526,0,0.888021,0.92841,0.961394,0.976838,0.387989,0.412145,0.402946,0.351063,0.328109,0.434175,0.431014,0.440151,0.430868,0.425869,0.524657,0.590777,0.534885,0.505426,0.495515,0.863497,0.870908,0.871018,0.917066,0.927709,0.855033,0.901044,0.814057,0.862501,0.930283,0.837345,0.890774,0.843759,0.802762,0.840045,0.923622,0.920766,0.918028,0.929598,0.943581,0,0.9035,0.85448,0.556381,0.767895,0.743473,0.746494,0.791804,0.813976,0.806304,0,0.888889,0.920947,0.951197,0.959695,0.39555,0.417354,0.42195,0.36688,0.330556,0.425307,0.418069,0.418719,0.449659,0.446422,0.516345,0.562402,0.560929,0.495352,0.483199,0.886314,0.886752,0.887306,0.918784,0.933153,0.883614,0.882084,0.860851,0.901531,0.92727,0.851464,0.870973,0.844205,0.852676,0.882768,0.917375,0.922815,0.918167,0.901711,0.917497,0,0.882463,0.737802,0.481342,0.603358,0.942477
0.737265,0.754743,0.810988,0.836604,0.828247,0,0.90884,0.93327,0.969726,0.976908,0.341426,0.341926,0.34341,0.354339,0.347345,0.385561,0.409067,0.452787,0.458434,0.440406,0.618189,0.680941,0.613165,0.547249,0.532314,0.879974,0.885693,0.885549,0.88333,0.887021,0.884853,0.92896,0.799565,0.797041,0.911652,0.863988,0.90649,0.885448,0.798534,0.824145,0.94834,0.935456,0.944757,0.919781,0.926947,0,0.911861,0.810793,0.630606,0.767757,0.721647,0.76889,0.821879,0.808236,0.800809,0,0.911528,0.928374,0.962608,0.978736,0.357387,0.373489,0.350632,0.351362,0.347998,0.379911,0.398116,0.420172,0.41691,0.3921,0.552396,0.652512,0.581579,0.507093,0.474824,0.879111,0.888464,0.888788,0.898017,0.916253,0.862581,0.91331,0.786207,0.831336,0.909292,0.839217,0.908842,0.866035,0.772578,0.806203,0.956722,0.954994,0.961703,0.937658,0.952551,0,0.90752,0.875164,0.565075,0.78281,0.731517,0.737705,0.781183,0.804944,0.79009,0,0.888021,0.930222,0.961394,0.979386,0.365152,0.403292,0.399697,0.360733,0.349228,0.388313,0.399414,0.414231,0.39854,0.387781,0.509225,0.621194,0.612805,0.519578,0.494478,0.873897,0.880961,0.881041,0.918811,0.929184,0.863507,0.914431,0.82153,0.87177,0.93346,0.854684,0.905079,0.85697,0.811785,0.848836,0.918111,0.919045,0.927313,0.956983,0.975396,0,0.910123,0.862297,0.558581,0.771283,0.739056,0.741637,0.794096,0.828512,0.811508,0,0.888889,0.922436,0.951197,0.960143,0.372402,0.407478,0.418711,0.376411,0.352238,0.390333,0.393076,0.412532,0.431275,0.394411,0.474941,0.540895,0.60337,0.520692,0.480104,0.903542,0.904304,0.904186,0.93386,0.93854,0.898779,0.903747,0.878387,0.908579,0.929531,0.881803,0.892333,0.868396,0.866934,0.89355,0.908762,0.927341,0.93065,0.92568,0.946588,0,0.887127,0.739946,0.481593,0.604407,0.963612
0.730458,0.764739,0.826655,0.851504,0.844614,0,0.90884,0.927564,0.963103,0.971712,0.358297,0.361744,0.361321,0.353427,0.347176,0.397064,0.427054,0.479215,0.496377,0.542318,0.605676,0.708331,0.643793,0.608546,0.635712,0.864642,0.871703,0.871812,0.85903,0.861066,0.870447,0.927033,0.803399,0.785337,0.893636,0.850179,0.901281,0.890249,0.790512,0.810819,0.989856,0.981623,0.982879,0.91332,0.91123,0,0.904244,0.803641,0.62821,0.763084,0.713382,0.757676,0.810274,0.795247,0.795106,0,0.911528,0.928681,0.961649,0.977679,0.382253,0.399728,0.375813,0.361757,0.356696,0.350328,0.379892,0.403268,0.411828,0.440691,0.51893,0.603778,0.574745,0.559898,0.562015,0.867167,0.876945,0.87642,0.866622,0.884876,0.851624,0.911843,0.770007,0.806648,0.88291,0.832303,0.901736,0.859003,0.74718,0.777512,1,1,1,0.957303,0.966844,0,0.909553,0.877792,0.565373,0.784658,0.732025,0.734537,0.771023,0.777645,0.770391,0.818182,0.888021,0.929467,0.961394,0.980428,0.398749,0.434745,0.432288,0.38452,0.366222,0.365838,0.379223,0.386779,0.391931,0.412387,0.504025,0.593201,0.569255,0.553865,0.563981,0.870152,0.877602,0.877923,0.882115,0.889251,0.860878,0.910094,0.804068,0.843504,0.901198,0.856717,0.901564,0.849103,0.784033,0.81611,0.954491,0.946768,0.951713,0.966008,0.979095,0,0.911069,0.861696,0.560781,0.771707,0.725339,0.741397,0.788861,0.796298,0.783849,0.818182,0.888889,0.919309,0.951197,0.95824,0.409154,0.438834,0.455037,0.408578,0.373806,0.367916,0.383575,0.413288,0.444632,0.439023,0.479863,0.560866,0.560815,0.533984,0.518496,0.903261,0.90417,0.904079,0.902069,0.897819,0.897241,0.896837,0.854615,0.879559,0.898197,0.880396,0.89005,0.856293,0.83331,0.857761,0.951236,0.95325,0.945008,0.910505,0.921997,0,0.883396,0.738874,0.482094,0.603358,0.961754
0.7845,0.82257,0.873018,0.887861,0.877214,0,0.834254,0.870661,0.881741,0.851518,0.403097,0.403155,0.384093,0.401635,0.413922,0.557997,0.625987,0.702284,0.761792,0.725546,0.855054,0.822564,0.822011,0.835608,0.810832,0.845357,0.854282,0.853967,0.799395,0.765109,0.869522,0.891107,0.739354,0.690869,0.795203,0.830307,0.880888,0.841103,0.697778,0.700936,0.797204,0.701293,0.690352,0.556509,0.469226,0,0.776931,0.73407,0.571722,0.645794,0.767275,0.812697,0.862618,0.841722,0.842739,0,0.871314,0.89954,0.932886,0.947838,0.423635,0.432067,0.393437,0.388492,0.398059,0.483939,0.497275,0.531281,0.590575,0.6192,0.811274,0.820178,0.748848,0.736539,0.764402,0.84805,0.860748,0.860683,0.82455,0.832239,0.849425,0.892407,0.744859,0.775691,0.83926,0.822104,0.896211,0.836249,0.717915,0.738967,0.932082,0.876956,0.81714,0.743803,0.769993,0,0.865854,0.84297,0.549254,0.752311,0.779003,0.788191,0.818498,0.810375,0.805507,1,0.861979,0.914061,0.951036,0.9685,0.434962,0.460521,0.444706,0.400788,0.39067,0.49767,0.488057,0.483232,0.476782,0.531039,0.766429,0.822227,0.725095,0.681464,0.718822,0.861079,0.870292,0.870202,0.848018,0.857697,0.865864,0.899525,0.78799,0.826809,0.883458,0.849348,0.901253,0.83815,0.765502,0.794791,0.907471,0.88435,0.872801,0.87566,0.890338,0,0.882687,0.841251,0.55308,0.758577,0.750918,0.778265,0.821743,0.817538,0.804664,1,0.861111,0.909335,0.943831,0.955217,0.443784,0.465243,0.463603,0.4188,0.392067,0.456348,0.440988,0.433506,0.450632,0.453451,0.691534,0.760291,0.695779,0.644223,0.622595,0.884341,0.886566,0.887136,0.873131,0.878365,0.888781,0.890932,0.84504,0.867132,0.88523,0.857333,0.886146,0.849475,0.819383,0.843008,0.891025,0.898386,0.896416,0.885641,0.907775,0,0.861007,0.728686,0.47984,0.60021,0.948339
0.900801,0.931909,0.932449,0.838126,0.843741,0,0.339779,0.311777,0.363292,0.386907,0.396218,0.397674,0.41046,0.430801,0.422808,0.877287,0.892647,0.884126,0.848598,0.844474,0.928833,0.862997,0.840045,0.819597,0.802569,0.850135,0.855722,0.855749,0.688708,0.693523,0.882491,0.744742,0.530879,0.537234,0.751612,0.829881,0.80683,0.671043,0.487843,0.534991,0.379768,0.348766,0.316131,0.241502,0.278973,0,0.243743,0.238622,0.233139,0.290654,0.8428,0.911516,0.944696,0.850457,0.839079,0,0.627346,0.576227,0.57814,0.574483,0.417716,0.418056,0.399469,0.42005,0.427559,0.679917,0.726929,0.76546,0.7539,0.739125,0.86366,0.849418,0.797182,0.772591,0.733494,0.850312,0.861064,0.861336,0.740703,0.737351,0.864036,0.811354,0.590234,0.627465,0.74666,0.81109,0.854188,0.730462,0.54411,0.576685,0.519568,0.521413,0.399282,0.212314,0.220241,0,0.537602,0.507884,0.341791,0.436229,0.783324,0.859718,0.894072,0.883372,0.862863,0,0.679687,0.692343,0.719397,0.717661,0.423932,0.445118,0.432231,0.411701,0.410686,0.531569,0.574359,0.634205,0.632193,0.62217,0.867976,0.890855,0.851772,0.837942,0.785733,0.837117,0.84673,0.846753,0.786744,0.769861,0.858652,0.831408,0.690499,0.71531,0.796427,0.820387,0.855363,0.757458,0.643685,0.6713,0.854903,0.716751,0.569167,0.331213,0.275672,0,0.632923,0.618761,0.420792,0.543837,0.751355,0.78021,0.823541,0.843452,0.836517,0,0.833333,0.884621,0.924494,0.916592,0.420919,0.441531,0.440665,0.408501,0.390503,0.435534,0.463311,0.501895,0.574708,0.53755,0.824305,0.838127,0.829612,0.838289,0.78887,0.847387,0.849944,0.849979,0.822829,0.814315,0.863392,0.839957,0.792894,0.81316,0.830627,0.835157,0.843097,0.792483,0.758486,0.778731,0.912805,0.885473,0.848844,0.734482,0.684169,0,0.814366,0.702949,0.466566,0.566632,0.797588
0.799621,0.801325,0.853238,0.905217,0.917787,0,0.842541,0.856237,0.84579,0.793904,0.432205,0.423789,0.415812,0.420881,0.422623,0.717816,0.725603,0.765626,0.801733,0.818498,0.865575,0.835504,0.809081,0.772995,0.749581,0.819999,0.826018,0.826279,0.81709,0.82017,0.836766,0.852269,0.712808,0.712283,0.835204,0.796697,0.837164,0.792615,0.692115,0.714478,0.7229,0.724117,0.644422,0.471693,0.503038,0,0.810664,0.730169,0.549812,0.601402,0.89239,0.854303,0.88856,0.89206,0.902534,0,0.809651,0.852761,0.768936,0.724389,0.443661,0.447817,0.420097,0.418697,0.422163,0.777805,0.733668,0.755214,0.773841,0.793742,0.793073,0.83453,0.77272,0.739482,0.70818,0.851134,0.858884,0.858942,0.823274,0.841557,0.855226,0.845882,0.705266,0.718165,0.830963,0.821605,0.859818,0.789105,0.65579,0.684482,0.513325,0.710106,0.625333,0.349945,0.355884,0,0.779472,0.78318,0.452239,0.550832,0.927699,0.881972,0.897478,0.887599,0.887234,0,0.716146,0.801238,0.8371,0.79282,0.437393,0.466415,0.461414,0.423934,0.417136,0.797356,0.809097,0.809455,0.788818,0.789665,0.817601,0.874642,0.805431,0.755446,0.73115,0.88251,0.886097,0.886129,0.828694,0.838593,0.897695,0.849324,0.73942,0.771427,0.855247,0.861812,0.877163,0.789853,0.705498,0.733655,0.388121,0.638714,0.59466,0.431346,0.367261,0,0.658467,0.705352,0.484873,0.595934,0.851983,0.876495,0.914591,0.903675,0.888583,0.545455,0.744949,0.811076,0.872007,0.872257,0.429233,0.460149,0.473012,0.42902,0.408794,0.652629,0.730607,0.783216,0.800173,0.740105,0.83152,0.825672,0.810832,0.760176,0.697701,0.898764,0.900627,0.900031,0.829122,0.844402,0.914674,0.853858,0.788615,0.825417,0.863499,0.860245,0.875473,0.810993,0.761286,0.791306,0.558785,0.587146,0.588619,0.570525,0.599261,0,0.665112,0.621448,0.439269,0.53795,0.781544
0.858956,0.871559,0.916517,0.939045,0.93386,0,0.698895,0.709146,0.636708,0.59462,0.474712,0.46798,0.466153,0.459109,0.456482,0.814848,0.837244,0.892165,0.904073,0.89273,0.920055,0.85566,0.841368,0.829372,0.821526,0.855718,0.860977,0.860739,0.805841,0.79659,0.882731,0.854529,0.688673,0.668414,0.80329,0.850952,0.864289,0.795153,0.648339,0.670081,0.623335,0.54558,0.467434,0.287494,0.316274,0,0.624592,0.584525,0.413899,0.442991,0.906553,0.956112,0.969545,0.885425,0.883518,0,0.431635,0.452147,0.586769,0.666236,0.481867,0.486303,0.476636,0.457936,0.447098,0.85796,0.845323,0.866444,0.838669,0.783309,0.846645,0.868309,0.835383,0.816282,0.77526,0.885035,0.892485,0.892493,0.77545,0.795281,0.894231,0.799832,0.61529,0.698224,0.832509,0.857651,0.858294,0.735852,0.596374,0.653291,0.512635,0.412669,0.358192,0.348495,0.463802,0,0.328252,0.377792,0.34597,0.526802,0.926988,0.903643,0.915981,0.871592,0.855379,0,0.710937,0.792176,0.877589,0.907354,0.480757,0.502615,0.503453,0.45583,0.433528,0.847706,0.824401,0.824422,0.74897,0.706089,0.801271,0.885833,0.8384,0.818782,0.798236,0.897257,0.901901,0.902105,0.820927,0.830529,0.911454,0.87001,0.735721,0.776531,0.865702,0.894668,0.900643,0.807734,0.703489,0.741999,0.497753,0.60892,0.599233,0.667795,0.744211,0,0.646168,0.695129,0.505776,0.708598,0.897288,0.87025,0.908156,0.902968,0.881625,0,0.813131,0.873902,0.911602,0.921966,0.478888,0.497201,0.502032,0.451245,0.420783,0.724384,0.727374,0.736862,0.735315,0.672418,0.758628,0.821456,0.813943,0.799371,0.754503,0.909984,0.91018,0.910613,0.849609,0.855991,0.920812,0.878578,0.817301,0.834384,0.870146,0.897787,0.893533,0.837032,0.782095,0.808008,0.506752,0.82751,0.831369,0.811322,0.84417,0,0.79291,0.689008,0.458302,0.575026,0.664808
0.832754,0.857981,0.893716,0.917227,0.912712,0,0.79558,0.862102,0.938505,0.947697,0.442149,0.426639,0.417375,0.404672,0.390472,0.732523,0.733545,0.786519,0.751667,0.652743,0.931855,0.852851,0.857171,0.791931,0.712778,0.859118,0.864084,0.864091,0.848598,0.853446,0.879436,0.860572,0.742728,0.76119,0.899218,0.848228,0.868433,0.819916,0.742761,0.778443,0.849096,0.827617,0.82235,0.799732,0.832414,0,0.771491,0.73277,0.607669,0.740187,0.828014,0.86503,0.90398,0.88069,0.88741,0,0.852547,0.884663,0.930968,0.951715,0.442116,0.443195,0.415274,0.393142,0.38043,0.669549,0.646894,0.668413,0.634963,0.602232,0.831631,0.872871,0.84784,0.803389,0.726314,0.87341,0.880862,0.880894,0.848859,0.867667,0.872046,0.86504,0.727446,0.79062,0.899636,0.827882,0.883213,0.812785,0.712527,0.758861,0.894216,0.905525,0.899844,0.875385,0.90034,0,0.836382,0.82523,0.547463,0.757856,0.847635,0.843638,0.871329,0.873543,0.873919,0,0.835938,0.895635,0.940678,0.955877,0.435992,0.460895,0.446672,0.396234,0.374364,0.610935,0.590095,0.592444,0.586873,0.633384,0.804713,0.890988,0.845175,0.821382,0.794889,0.880191,0.885966,0.885975,0.867275,0.87876,0.889201,0.886518,0.777129,0.830862,0.921406,0.85567,0.898268,0.826475,0.758912,0.803442,0.925811,0.946611,0.93312,0.916471,0.931054,0,0.852412,0.823211,0.544829,0.749259,0.841171,0.841042,0.886454,0.907466,0.907738,0,0.833333,0.889683,0.930939,0.935849,0.427277,0.453561,0.451037,0.401501,0.370264,0.541507,0.54014,0.567436,0.656644,0.718188,0.804448,0.824831,0.829734,0.804643,0.758732,0.900331,0.901356,0.90181,0.882183,0.897859,0.911187,0.888832,0.842925,0.880955,0.927609,0.869547,0.893179,0.848527,0.826599,0.86245,0.964652,0.957123,0.941089,0.890089,0.903745,0,0.83209,0.710992,0.469572,0.58482,0.85427
0.807582,0.842475,0.896041,0.963172,0.970312,0,0.848066,0.895546,0.948912,0.936612,0.41897,0.408934,0.400117,0.400325,0.398481,0.622825,0.638173,0.653309,0.640309,0.623724,0.768735,0.822184,0.846686,0.737658,0.667717,0.889195,0.893917,0.894054,0.886636,0.890204,0.90506,0.908421,0.802007,0.872347,0.950434,0.885467,0.904818,0.874671,0.84934,0.889433,0.94232,0.899719,0.902347,0.89552,0.899151,0,0.852013,0.775033,0.615543,0.728972,0.842725,0.856376,0.899139,0.907569,0.883956,0,0.852547,0.901687,0.949185,0.968163,0.415719,0.420489,0.400147,0.401016,0.407357,0.575884,0.51411,0.490078,0.473801,0.447842,0.724733,0.754251,0.722559,0.578688,0.510829,0.909041,0.916664,0.916605,0.913971,0.930966,0.905562,0.918113,0.87702,0.881837,0.941574,0.893807,0.927264,0.900118,0.88599,0.889848,0.952124,0.945621,0.953764,0.960216,0.963918,0,0.855691,0.848883,0.56209,0.778651,0.868763,0.789098,0.823354,0.82008,0.803913,0,0.859375,0.915421,0.961394,0.976723,0.406837,0.447104,0.457918,0.4298,0.426,0.429798,0.388185,0.412005,0.396333,0.399174,0.695945,0.747193,0.620474,0.491677,0.468623,0.910275,0.919204,0.919345,0.934918,0.940792,0.900767,0.961048,0.843137,0.887686,0.945719,0.917688,0.955477,0.905603,0.833724,0.869961,0.946268,0.948004,0.952138,0.967823,0.984568,0,0.884579,0.853277,0.562431,0.773401,0.772595,0.741743,0.792197,0.798982,0.788678,0,0.861111,0.91261,0.951197,0.961375,0.440569,0.476987,0.497261,0.46546,0.442629,0.337322,0.33184,0.351688,0.380879,0.389382,0.691346,0.744701,0.471745,0.419784,0.410705,0.890433,0.898681,0.898833,0.938797,0.941735,0.882426,0.914526,0.897594,0.92377,0.939537,0.831737,0.895496,0.882981,0.886524,0.911444,0.943049,0.955848,0.959902,0.948821,0.963855,0,0.870336,0.739946,0.488855,0.611752,0.972697
