@relation P2Mario-data-training-Bot

@attribute isEnemy {right, up, left, none}
@attribute isCoinMushroom {right, up, left, none}
@attribute isBlocked {true, false}
@attribute isOnGround {true, false}
@attribute jumped {true, false}
@attribute distancePassedPhys NUMERIC
@attribute marioStatus NUMERIC
@attribute coinsGained NUMERIC
@attribute mushroomsDevoured NUMERIC
@attribute killsByStomp NUMERIC
@attribute action {right, left, jump, jump_right, jump_left, still}
@attribute reward NUMERIC
@attribute situation {enemy_right_ground, enemy_right_ground_jumped, enemy_right_air, enemy_left, enemy_up, coin_mushroom_right, coin_mushroom_left, coin_mushroom_up, blocked_ground, blocked_ground_jumped, blocked_air, normal}
@attribute situation_+12 {enemy_right_ground, enemy_right_ground_jumped, enemy_right_air, enemy_left, enemy_up, coin_mushroom_right, coin_mushroom_left, coin_mushroom_up, blocked_ground, blocked_ground_jumped, blocked_air, normal}

@data
right,none,false,true,false,-24,0,0,0,0,still,0.0,enemy_right_ground,normal
right,none,false,true,false,-22,0,0,0,0,still,0.0,enemy_right_ground,normal
right,none,false,true,false,-20,0,0,0,0,still,0.0,enemy_right_ground,normal
right,none,false,true,false,-16,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-13,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-9,0,0,0,0,still,0.0,enemy_right_ground,normal
right,none,false,true,false,-4,0,0,0,0,still,0.0,enemy_right_ground,normal
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,6,0,0,0,0,left,3.0,enemy_right_ground,normal
right,none,false,true,false,13,0,0,0,0,still,6.5,enemy_right_ground,normal
right,none,false,true,false,11,0,0,0,0,right,5.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,12,0,0,0,0,right,6.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,12,0,0,0,0,right,6.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,10,0,0,0,0,right,5.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,9,0,0,0,0,still,4.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,7,0,0,0,0,still,3.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,6,0,0,0,0,still,3.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,5,0,0,0,0,still,2.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,4,0,0,0,0,still,2.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,3,0,0,0,0,still,1.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,2,0,0,0,0,still,1.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,1,0,0,0,0,still,0.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,1,0,0,0,0,still,0.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-2,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-3,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-5,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-8,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-10,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-13,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-17,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-20,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-24,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-28,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-29,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-29,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-27,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-26,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-24,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-21,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-19,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-16,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-12,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-9,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-5,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_air
right,none,false,true,false,-1,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-1,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-2,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-4,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-6,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-8,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-11,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-14,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-16,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-17,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-18,0,0,0,0,jump_left,0.0,enemy_right_ground,normal
right,none,false,true,false,21,0,0,0,0,right,10.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,19,0,0,0,0,right,9.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,17,0,0,0,0,still,8.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,15,0,0,0,0,still,7.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,12,0,0,0,0,still,6.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,9,0,0,0,0,still,4.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,5,0,0,0,0,still,2.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,1,0,0,0,0,still,0.5,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-2,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-6,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-10,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-14,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-19,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-23,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-27,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-27,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-26,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-25,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-23,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-21,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-19,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-16,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-13,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-10,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-6,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-3,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,-1,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,0,-1,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,0,-1,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,0,-1,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,0,-1,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,0,-1,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,0,-1,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,0,-1,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,0,-1,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,0,-1,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,0,-1,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,0,-1,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_air
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-1,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-2,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-4,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-6,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-8,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-11,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-14,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-17,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-21,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-25,0,0,0,0,jump_left,0.0,enemy_right_ground,normal
right,none,true,true,false,-22,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,true,true,false,-16,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-9,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-1,0,0,0,0,still,0.0,enemy_right_ground,normal
right,none,false,true,false,-1,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_air
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-1,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-2,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-4,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-6,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-8,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-11,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-14,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-17,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-21,0,0,0,0,left,0.0,enemy_right_ground,normal
right,none,false,true,false,-25,0,0,0,0,jump_left,0.0,enemy_right_ground,normal
right,none,true,true,false,5,0,0,0,0,right,2.5,enemy_right_ground,blocked_air
right,none,true,true,false,8,0,0,0,0,right,4.0,enemy_right_ground,normal
right,none,true,true,false,11,0,0,0,0,right,5.5,enemy_right_ground,normal
right,none,true,true,false,21,0,0,0,0,right,10.5,enemy_right_ground,normal
right,none,true,true,false,23,0,0,0,0,right,11.5,enemy_right_ground,normal
right,none,true,true,false,24,0,0,0,0,right,12.0,enemy_right_ground,normal
right,none,true,true,false,25,0,0,0,0,right,12.5,enemy_right_ground,normal
right,none,false,true,false,-5,0,0,0,0,still,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-11,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-14,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-16,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-17,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-17,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-16,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-15,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-13,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-11,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-9,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-6,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,-3,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_ground
right,none,false,true,false,0,0,0,0,0,left,0.0,enemy_right_ground,enemy_right_air
right,none,false,true,false,1,0,0,0,0,left,0.5,enemy_right_ground,normal
right,none,false,true,false,3,0,0,0,0,left,1.5,enemy_right_ground,normal
right,none,false,true,false,5,0,0,0,0,left,2.5,enemy_right_ground,normal
right,none,false,true,false,7,0,0,0,0,left,3.5,enemy_right_ground,normal
right,none,false,true,false,10,0,0,0,0,left,5.0,enemy_right_ground,normal
right,none,false,true,false,13,0,0,0,0,left,6.5,enemy_right_ground,normal
